T,X,V,A,P1,P2,DP1,DP2,U
1.290001015075077e-01,	5.000000000000000e+00,	7.894750676540145e-01,	1.769753480283537e+00,	7.745059169460831e+05,	1.765904561615783e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.300001015191938e-01,	5.000000000000000e+00,	7.917998582201058e-01,	2.874269864201773e+00,	7.746758504101422e+05,	1.765780154992453e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.310001015308799e-01,	5.000000000000000e+00,	7.952108040562756e-01,	3.940391692624215e+00,	7.748416351504335e+05,	1.765658785593302e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.320001015425660e-01,	5.000000000000000e+00,	7.996645763162912e-01,	4.958335959331001e+00,	7.750017317561127e+05,	1.765541580400049e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.330001015542521e-01,	5.000000000000000e+00,	8.051083343542449e-01,	5.918876348762693e+00,	7.751546703669705e+05,	1.765429615477337e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.340001015659382e-01,	5.000000000000000e+00,	8.114803241773308e-01,	6.813425666129795e+00,	7.752990639959206e+05,	1.765323906219527e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.350001015776243e-01,	5.000000000000000e+00,	8.187105559291766e-01,	7.634111353621163e+00,	7.754336209287718e+05,	1.765225398272990e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.360001015893104e-01,	5.000000000000000e+00,	8.267215531578963e-01,	8.373843441487461e+00,	7.755571560922387e+05,	1.765134959213740e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.370001016009965e-01,	5.000000000000000e+00,	8.354291660106778e-01,	9.026374361385530e+00,	7.756686012920700e+05,	1.765053371052244e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.380001016126826e-01,	5.000000000000000e+00,	8.447434399653713e-01,	9.586350132656735e+00,	7.757670142349164e+05,	1.764981323628634e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.390001016243687e-01,	5.000000000000000e+00,	8.545695312635280e-01,	1.004935251933663e+01,	7.758515862600231e+05,	1.764919408952435e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.400002016360560e-01,	5.000000000000000e+00,	8.648097010467088e-01,	1.041196299177240e+01,	7.759216549818722e+05,	1.764868111947001e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.410002016477421e-01,	5.000000000000000e+00,	8.753601575377633e-01,	1.067165101944225e+01,	7.759766826997515e+05,	1.764827826255833e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.420002016594282e-01,	5.000000000000000e+00,	8.861182142760207e-01,	1.082700555115008e+01,	7.760163020636793e+05,	1.764798820810784e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.430002016711143e-01,	5.000000000000000e+00,	8.969792321814155e-01,	1.087758343430743e+01,	7.760402886262574e+05,	1.764781259926739e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.440002016828004e-01,	5.000000000000000e+00,	9.078386316103292e-01,	1.082394492657770e+01,	7.760485692254194e+05,	1.764775197164650e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.450002016944865e-01,	5.000000000000000e+00,	9.185928888868727e-01,	1.066763837042381e+01,	7.760412211767560e+05,	1.764780575922826e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.460002017061726e-01,	5.000000000000000e+00,	9.291405128507745e-01,	1.041117559916908e+01,	7.760184700391357e+05,	1.764797231072691e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.470002017178587e-01,	5.000000000000000e+00,	9.393829923097314e-01,	1.005799840128266e+01,	7.759806859891204e+05,	1.764824891613025e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.480002017295448e-01,	5.000000000000000e+00,	9.492257056521588e-01,	9.612436451606282e+00,	7.759283788525852e+05,	1.764863184307245e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.490002017412309e-01,	5.000000000000000e+00,	9.585787843240570e-01,	9.079657195532475e+00,	7.758621918542758e+05,	1.764911638259275e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.500002017529170e-01,	5.000000000000000e+00,	9.673579223961497e-01,	8.465608244031449e+00,	7.757828941576530e+05,	1.764969690375018e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.510002017646030e-01,	5.000000000000000e+00,	9.754851250387957e-01,	7.776952903282378e+00,	7.756913722781929e+05,	1.765036691648565e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.520002017762891e-01,	5.000000000000000e+00,	9.828893893761339e-01,	7.020999521914296e+00,	7.755886204632187e+05,	1.765111914204990e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.530002017879752e-01,	5.000000000000000e+00,	9.895073119006133e-01,	6.205625391014159e+00,	7.754757301402733e+05,	1.765194559025049e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.540002017996613e-01,	5.000000000000000e+00,	9.952836173871644e-01,	5.339195976681210e+00,	7.753538785439058e+05,	1.765283764271358e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.550002018113474e-01,	5.000000000000000e+00,	1.000171605045103e+00,	4.430480301651144e+00,	7.752243166374835e+05,	1.765378614130672e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.560002018230335e-01,	5.000000000000000e+00,	1.004133508477348e+00,	3.488563321106286e+00,	7.750883564522060e+05,	1.765478148082813e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.570002018347196e-01,	5.000000000000000e+00,	1.007140766872485e+00,	2.522756158038074e+00,	7.749473579698362e+05,	1.765581370503651e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.580002018464057e-01,	5.000000000000000e+00,	1.009174205727200e+00,	1.542505075326085e+00,	7.748027156787551e+05,	1.765687260507230e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.590002018580918e-01,	5.000000000000000e+00,	1.010224126276080e+00,	5.573000650167101e-01,	7.746558449347754e+05,	1.765794781930833e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.600002018697779e-01,	5.000000000000000e+00,	1.010290303684488e+00,	-4.234160698283217e-01,	7.745081682586973e+05,	1.765902893366351e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.610002018814640e-01,	5.000000000000000e+00,	1.009381894929467e+00,	-1.390337278747918e+00,	7.743611017018852e+05,	1.766010558141862e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.620002018931501e-01,	5.000000000000000e+00,	1.007517258145622e+00,	-2.334381632487994e+00,	7.742160414091861e+05,	1.766116754158735e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.630002019048362e-01,	5.000000000000000e+00,	1.004723686039304e+00,	-3.246775685415524e+00,	7.740743505053428e+05,	1.766220483491905e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.640002019165223e-01,	5.000000000000000e+00,	1.001037056767868e+00,	-4.119135057290880e+00,	7.739373464267168e+05,	1.766320781664152e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.650002019282084e-01,	5.000000000000000e+00,	9.965014064339592e-01,	-4.943540503701717e+00,	7.738062888146748e+05,	1.766416726509183e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.660002019398945e-01,	5.000000000000000e+00,	9.911684280507739e-01,	-5.712608794745286e+00,	7.736823680804856e+05,	1.766507446543118e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.670002019515806e-01,	5.000000000000000e+00,	9.850969024870811e-01,	-6.419557777817546e+00,	7.735666947440695e+05,	1.766592128769444e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.680002019632667e-01,	5.000000000000000e+00,	9.783520674944564e-01,	-7.058265062029326e+00,	7.734602896405569e+05,	1.766670025848662e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.690002019749528e-01,	5.000000000000000e+00,	9.710049314488626e-01,	-7.623319828180916e+00,	7.733640750793938e+05,	1.766740462570586e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.700002019866389e-01,	5.000000000000000e+00,	9.631315388998414e-01,	-8.110067338708090e+00,	7.732788670308122e+05,	1.766802841574520e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.710002019983250e-01,	5.000000000000000e+00,	9.548121954094766e-01,	-8.514645795848987e+00,	7.732053684039431e+05,	1.766856648270259e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.720002020100111e-01,	5.000000000000000e+00,	9.461306594770345e-01,	-8.834015272737375e+00,	7.731441634697996e+05,	1.766901454920952e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.730002020216972e-01,	5.000000000000000e+00,	9.371733095814150e-01,	-9.065978520449303e+00,	7.730957134709130e+05,	1.766936923857220e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.740002020333833e-01,	5.000000000000000e+00,	9.280282945308819e-01,	-9.209193533447850e+00,	7.730603534476780e+05,	1.766962809800555e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.750002020450694e-01,	5.000000000000000e+00,	9.187846753872229e-01,	-9.263177835621676e+00,	7.730382902995576e+05,	1.766978961282675e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.760002020567555e-01,	5.000000000000000e+00,	9.095315672295535e-01,	-9.228304528429586e+00,	7.730296020873481e+05,	1.766985321156335e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.770002020684416e-01,	5.000000000000000e+00,	9.003572889422834e-01,	-9.105790220794285e+00,	7.730342385708089e+05,	1.766981926201731e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.780002020801277e-01,	5.000000000000000e+00,	8.913485290538189e-01,	-8.897675036603587e+00,	7.730520229642387e+05,	1.766968905841267e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.790002020918138e-01,	5.000000000000000e+00,	8.825895354196754e-01,	-8.606794969264197e+00,	7.730826548811423e+05,	1.766946479983807e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.800002021034999e-01,	5.000000000000000e+00,	8.741613362387847e-01,	-8.236746923040089e+00,	7.731257144280795e+05,	1.766914956027620e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.810002021151860e-01,	5.000000000000000e+00,	8.661409995185215e-01,	-7.791846847256274e+00,	7.731806673972300e+05,	1.766874725058978e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.820002021268721e-01,	5.000000000000000e+00,	8.586009376665821e-01,	-7.277081431264372e+00,	7.732468714972327e+05,	1.766826257290641e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.830002021385582e-01,	5.000000000000000e+00,	8.516082633911394e-01,	-6.698053884805790e+00,	7.733235835525615e+05,	1.766770096791291e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.840002021502443e-01,	5.000000000000000e+00,	8.452242025399932e-01,	-6.060924379583984e+00,	7.734099675931560e+05,	1.766706855563227e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.850002021619304e-01,	5.000000000000000e+00,	8.395035689105190e-01,	-5.372345773028136e+00,	7.735051037483215e+05,	1.766637207031259e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.860002021736165e-01,	5.000000000000000e+00,	8.344943054212859e-01,	-4.639395274036164e+00,	7.736079978520921e+05,	1.766561879010753e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.870002021853026e-01,	5.000000000000000e+00,	8.302370953598057e-01,	-3.869502742611437e+00,	7.737175916613989e+05,	1.766481646227051e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.880002021969887e-01,	5.000000000000000e+00,	8.267650467157626e-01,	-3.070376340518089e+00,	7.738327735835178e+05,	1.766397322462050e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.890003022086759e-01,	5.000000000000000e+00,	8.241032268938007e-01,	-2.249843424120601e+00,	7.739524019495141e+05,	1.766309743515967e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.900003022203620e-01,	5.000000000000000e+00,	8.222694826520002e-01,	-1.416103565163982e+00,	7.740752681241751e+05,	1.766219794214313e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.910003022320481e-01,	5.000000000000000e+00,	8.212727548823380e-01,	-5.771572205841408e-01,	7.742001800556806e+05,	1.766128347241929e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.920003022437342e-01,	5.000000000000000e+00,	8.211142188983309e-01,	2.589448081800340e-01,	7.743259264048922e+05,	1.766036289403704e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.930003022554203e-01,	5.000000000000000e+00,	8.217870465154158e-01,	1.084258942109060e+00,	7.744512999293152e+05,	1.765944504505430e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.940003022671064e-01,	5.000000000000000e+00,	8.232765507872164e-01,	1.891023496437069e+00,	7.745751089528834e+05,	1.765853864956930e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.950003022787925e-01,	5.000000000000000e+00,	8.255604042317027e-01,	2.671730875238700e+00,	7.746961885732060e+05,	1.765765223567380e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.960003022904786e-01,	5.000000000000000e+00,	8.286089277353295e-01,	3.419196625071925e+00,	7.748134115020282e+05,	1.765679405609163e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.970003023021647e-01,	5.000000000000000e+00,	8.323854466773717e-01,	4.126624720530758e+00,	7.749256984391990e+05,	1.765597201223223e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.980003023138508e-01,	5.000000000000000e+00,	8.368467102101238e-01,	4.787668496729346e+00,	7.750320278858737e+05,	1.765519358234955e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
1.990003023255369e-01,	5.000000000000000e+00,	8.419433690689287e-01,	5.396486691063403e+00,	7.751314453089675e+05,	1.765446575445032e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.000003023372230e-01,	5.000000000000000e+00,	8.476205067739686e-01,	5.947794108576080e+00,	7.752230715759358e+05,	1.765379496454421e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.010003023489091e-01,	5.000000000000000e+00,	8.538182186277953e-01,	6.436906481348693e+00,	7.753061105867177e+05,	1.765318704077135e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.020003023605952e-01,	5.000000000000000e+00,	8.604722325125516e-01,	6.859779151968939e+00,	7.753798560380650e+05,	1.765264715388165e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.030003023722813e-01,	5.000000000000000e+00,	8.675145651519544e-01,	7.213039273694344e+00,	7.754436972643934e+05,	1.765217977447470e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.040003023839674e-01,	5.000000000000000e+00,	8.748742072279906e-01,	7.494011284803530e+00,	7.754971241086542e+05,	1.765178863734080e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.050003023956535e-01,	5.000000000000000e+00,	8.824778305329338e-01,	7.700735481167306e+00,	7.755397307864362e+05,	1.765147671317235e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.060003024073396e-01,	5.000000000000000e+00,	8.902505101950429e-01,	7.831979578629104e+00,	7.755712187164716e+05,	1.765124618784217e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.070003024190257e-01,	5.000000000000000e+00,	8.981164549418460e-01,	7.887243224701651e+00,	7.755913983008426e+05,	1.765109844937079e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.080003024307118e-01,	5.000000000000000e+00,	9.059997383582865e-01,	7.866755486713992e+00,	7.756001896483661e+05,	1.765103408263070e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.090003024423979e-01,	5.000000000000000e+00,	9.138250241575971e-01,	7.771465410242587e+00,	7.755976222447725e+05,	1.765105287176086e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.100003024540840e-01,	5.000000000000000e+00,	9.215182786093211e-01,	7.603025806794237e+00,	7.755838335833045e+05,	1.765115381019197e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.110003024657701e-01,	5.000000000000000e+00,	9.290074634595639e-01,	7.363770492686872e+00,	7.755590667791343e+05,	1.765133511811097e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.120003024774562e-01,	5.000000000000000e+00,	9.362232029308702e-01,	7.056685261303508e+00,	7.755236672004570e+05,	1.765159426712432e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.130003024891423e-01,	5.000000000000000e+00,	9.430994187000660e-01,	6.685372927838483e+00,	7.754780781581633e+05,	1.765192801181336e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.140003025008284e-01,	5.000000000000000e+00,	9.495739271184271e-01,	6.254012838795838e+00,	7.754228357045584e+05,	1.765233242781214e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.150003025125145e-01,	5.000000000000000e+00,	9.555889933556144e-01,	5.767315287374228e+00,	7.753585625995791e+05,	1.765280295597998e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.160003025242005e-01,	5.000000000000000e+00,	9.610918376124385e-01,	5.230471320052954e+00,	7.752859615103271e+05,	1.765333445218669e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
2.170003025358866e-01,	5.000000000000000e+00,	9.660350890528359e-01,	4.649098458808131e+00,	7.752058075163830e+05,	1.765392124218021e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
