T,X,V,A,P1,P2,U
6.188734172322150e+00,	1.425250578924377e+00,	2.748555049961690e-01,	1.174174906656081e-02,	3.043901304733755e+06,	6.956233695266245e+06,	3.030871450901031e-01
6.189734072333835e+00,	1.425525412816517e+00,	2.748672449177615e-01,	1.174044220086956e-02,	3.043901320800425e+06,	6.956233679199575e+06,	3.031000196933746e-01
6.190734072345521e+00,	1.425800285934652e+00,	2.748789847069339e-01,	1.173913570384606e-02,	3.043901336866966e+06,	6.956233663133034e+06,	3.031128942966461e-01
6.191733972357206e+00,	1.426075143302848e+00,	2.748907220155565e-01,	1.173782913308900e-02,	3.043901352930061e+06,	6.956233647069939e+06,	3.031257688999176e-01
6.192733872368891e+00,	1.426350012406528e+00,	2.749024580175802e-01,	1.173652226125329e-02,	3.043901368991306e+06,	6.956233631008694e+06,	3.031386435031891e-01
6.193733772380575e+00,	1.426624893244382e+00,	2.749141927130657e-01,	1.173521537098419e-02,	3.043901385050741e+06,	6.956233614949259e+06,	3.031515181064606e-01
6.194733772392262e+00,	1.426899813307698e+00,	2.749259272751487e-01,	1.173390865276004e-02,	3.043901401110015e+06,	6.956233598889985e+06,	3.031643927097321e-01
6.195733672403946e+00,	1.427174717611156e+00,	2.749376593571478e-01,	1.173260162116831e-02,	3.043901417165814e+06,	6.956233582834186e+06,	3.031772673130035e-01
6.196733572415631e+00,	1.427449633644870e+00,	2.749493901323060e-01,	1.173129465102120e-02,	3.043901433219813e+06,	6.956233566780187e+06,	3.031901419162750e-01
6.197733572427317e+00,	1.427724588903642e+00,	2.749611207736383e-01,	1.172998783448565e-02,	3.043901449273647e+06,	6.956233550726353e+06,	3.032030165195465e-01
6.198733472439002e+00,	1.427999528395119e+00,	2.749728489351417e-01,	1.172868078446054e-02,	3.043901465324018e+06,	6.956233534675982e+06,	3.032158613204956e-01
6.199733372450687e+00,	1.428274479612933e+00,	2.749845757899433e-01,	1.172737404780300e-02,	3.043901481372622e+06,	6.956233518627378e+06,	3.032287657260895e-01
6.200733272462372e+00,	1.428549442555776e+00,	2.749963013379836e-01,	1.172606686874417e-02,	3.043901497419358e+06,	6.956233502580642e+06,	3.032415807247162e-01
6.201733272474058e+00,	1.428824444723144e+00,	2.750080267511767e-01,	1.172475933330653e-02,	3.043901513465857e+06,	6.956233486534143e+06,	3.032544553279877e-01
6.202733172485743e+00,	1.429099431113296e+00,	2.750197496846548e-01,	1.172345207436969e-02,	3.043901529508963e+06,	6.956233470491037e+06,	3.032673597335815e-01
6.203733072497428e+00,	1.429374429224555e+00,	2.750314713108146e-01,	1.172214463109899e-02,	3.043901545550235e+06,	6.956233454449765e+06,	3.032801747322083e-01
6.204732972509113e+00,	1.429649439055616e+00,	2.750431916297091e-01,	1.172083723698398e-02,	3.043901561589704e+06,	6.956233438410296e+06,	3.032930195331573e-01
6.205732972520799e+00,	1.429924488110661e+00,	2.750549118132191e-01,	1.171952946805677e-02,	3.043901577628932e+06,	6.956233422371068e+06,	3.033059239387512e-01
6.206732872532484e+00,	1.430199521378575e+00,	2.750666295172298e-01,	1.171822207394176e-02,	3.043901593664782e+06,	6.956233406335218e+06,	3.033187389373779e-01
6.207732772544169e+00,	1.430474566362365e+00,	2.750783459138976e-01,	1.171691434188133e-02,	3.043901609698776e+06,	6.956233390301224e+06,	3.033315837383270e-01
6.208732772555855e+00,	1.430749650569734e+00,	2.750900621745296e-01,	1.171560661596536e-02,	3.043901625732583e+06,	6.956233374267417e+06,	3.033444583415985e-01
6.209732672567540e+00,	1.431024718982530e+00,	2.751017759560747e-01,	1.171429908052772e-02,	3.043901641762984e+06,	6.956233358237016e+06,	3.033573031425476e-01
6.210732572579225e+00,	1.431299799107284e+00,	2.751134884300001e-01,	1.171299122557803e-02,	3.043901657791533e+06,	6.956233342208467e+06,	3.033701479434967e-01
6.211732472590910e+00,	1.431574890942687e+00,	2.751251995963443e-01,	1.171168364098469e-02,	3.043901673818308e+06,	6.956233326181692e+06,	3.033829927444458e-01
6.212732472602596e+00,	1.431850022001123e+00,	2.751369106261780e-01,	1.171037568157915e-02,	3.043901689844843e+06,	6.956233310155157e+06,	3.033958375453949e-01
6.213732372614281e+00,	1.432125137255072e+00,	2.751486191770844e-01,	1.170906775289592e-02,	3.043901705867952e+06,	6.956233294132048e+06,	3.034087121486664e-01
6.214732272625966e+00,	1.432400264215749e+00,	2.751603264203781e-01,	1.170776008228011e-02,	3.043901721889285e+06,	6.956233278110715e+06,	3.034215569496155e-01
6.215732172637651e+00,	1.432675402881843e+00,	2.751720323557696e-01,	1.170645201227425e-02,	3.043901737908754e+06,	6.956233262091246e+06,	3.034343719482422e-01
6.216732172649337e+00,	1.432950580770423e+00,	2.751837381538504e-01,	1.170514387467930e-02,	3.043901753928024e+06,	6.956233246071976e+06,	3.034472465515137e-01
6.217732072661022e+00,	1.433225742844601e+00,	2.751954414733534e-01,	1.170383582925129e-02,	3.043901769943877e+06,	6.956233230056123e+06,	3.034600615501404e-01
6.218731972672707e+00,	1.433500916620275e+00,	2.752071434849057e-01,	1.170252777767881e-02,	3.043901785957919e+06,	6.956233214042081e+06,	3.034729361534119e-01
6.219731972684393e+00,	1.433776129618022e+00,	2.752188453587143e-01,	1.170121933900521e-02,	3.043901801971715e+06,	6.956233198028285e+06,	3.034857511520386e-01
6.220731872696078e+00,	1.434051326793935e+00,	2.752305447541042e-01,	1.169991133658843e-02,	3.043901817982142e+06,	6.956233182017858e+06,	3.034985661506653e-01
6.221731772707763e+00,	1.434326535667419e+00,	2.752422428415178e-01,	1.169860302080408e-02,	3.043901833990715e+06,	6.956233166009285e+06,	3.035114109516144e-01
6.222731672719448e+00,	1.434601756237166e+00,	2.752539396207087e-01,	1.169729461899725e-02,	3.043901849997467e+06,	6.956233150002533e+06,	3.035242259502411e-01
6.223731672731134e+00,	1.434877016028434e+00,	2.752656362613044e-01,	1.169598630935735e-02,	3.043901866004040e+06,	6.956233133995960e+06,	3.035371005535126e-01
6.224731572742819e+00,	1.435152259987953e+00,	2.752773304240104e-01,	1.169467779080574e-02,	3.043901882007154e+06,	6.956233117992846e+06,	3.035499155521393e-01
6.225731472754504e+00,	1.435427515639812e+00,	2.752890232783197e-01,	1.169336930297644e-02,	3.043901898008462e+06,	6.956233101991538e+06,	3.035627007484436e-01
6.226731472766190e+00,	1.435702810512775e+00,	2.753007159935856e-01,	1.169206081514714e-02,	3.043901914009577e+06,	6.956233085990423e+06,	3.035755753517151e-01
6.227731372777875e+00,	1.435978089546557e+00,	2.753124062310190e-01,	1.169075217985074e-02,	3.043901930007242e+06,	6.956233069992758e+06,	3.035883903503418e-01
6.228731272789560e+00,	1.436253380268754e+00,	2.753240951600560e-01,	1.168944358756558e-02,	3.043901946003103e+06,	6.956233053996897e+06,	3.036012053489685e-01
6.229731172801245e+00,	1.436528682678057e+00,	2.753357827806859e-01,	1.168813507515843e-02,	3.043901961997164e+06,	6.956233038002836e+06,	3.036140203475952e-01
6.230731172812931e+00,	1.436804024307906e+00,	2.753474702615131e-01,	1.168682656275128e-02,	3.043901977991031e+06,	6.956233022008969e+06,	3.036268651485443e-01
6.231731072824616e+00,	1.437079350088658e+00,	2.753591552652913e-01,	1.168551766938747e-02,	3.043901993981418e+06,	6.956233006018582e+06,	3.036396503448486e-01
6.232730972836301e+00,	1.437354687552598e+00,	2.753708389602418e-01,	1.168420888047952e-02,	3.043902009970008e+06,	6.956232990029992e+06,	3.036524951457977e-01
6.233730872847985e+00,	1.437630036698409e+00,	2.753825213465613e-01,	1.168290006084925e-02,	3.043902025956783e+06,	6.956232974043217e+06,	3.036653101444244e-01
6.234730872859672e+00,	1.437905425064205e+00,	2.753942035921694e-01,	1.168159078652877e-02,	3.043902041943300e+06,	6.956232958056700e+06,	3.036781251430511e-01
6.235730772871356e+00,	1.438180797571005e+00,	2.754058833606694e-01,	1.168028205906544e-02,	3.043902057926463e+06,	6.956232942073537e+06,	3.036909401416779e-01
6.236730672883041e+00,	1.438456181755750e+00,	2.754175618203525e-01,	1.167897293221206e-02,	3.043902073907761e+06,	6.956232926092239e+06,	3.037037253379822e-01
6.237730672894727e+00,	1.438731605160056e+00,	2.754292401387250e-01,	1.167766350428002e-02,	3.043902089888821e+06,	6.956232910111179e+06,	3.037165403366089e-01
6.238730572906412e+00,	1.439007012697935e+00,	2.754409159803000e-01,	1.167635458633836e-02,	3.043902105866524e+06,	6.956232894133476e+06,	3.037293851375580e-01
6.239730472918097e+00,	1.439282431909833e+00,	2.754525905127518e-01,	1.167504531201788e-02,	3.043902121842366e+06,	6.956232878157634e+06,	3.037421703338623e-01
6.240730372929782e+00,	1.439557862794444e+00,	2.754642637361860e-01,	1.167373614829773e-02,	3.043902137816411e+06,	6.956232862183589e+06,	3.037549555301666e-01
6.241730372941468e+00,	1.439833332898049e+00,	2.754759368176699e-01,	1.167242653603182e-02,	3.043902153790200e+06,	6.956232846209800e+06,	3.037677705287933e-01
6.242730272953153e+00,	1.440108787125321e+00,	2.754876074225214e-01,	1.167111738460059e-02,	3.043902169760624e+06,	6.956232830239376e+06,	3.037805855274200e-01
6.243730172964838e+00,	1.440384253021376e+00,	2.754992767182038e-01,	1.166980767402328e-02,	3.043902185729157e+06,	6.956232814270843e+06,	3.037933707237244e-01
6.244730072976523e+00,	1.440659730584903e+00,	2.755109447044481e-01,	1.166849828295802e-02,	3.043902201695925e+06,	6.956232798304075e+06,	3.038062155246735e-01
6.245730072988209e+00,	1.440935247366859e+00,	2.755226125481517e-01,	1.166718876285905e-02,	3.043902217662476e+06,	6.956232782337524e+06,	3.038189709186554e-01
6.246729972999894e+00,	1.441210748262576e+00,	2.755342779154654e-01,	1.166587887409234e-02,	3.043902233625549e+06,	6.956232766374451e+06,	3.038317859172821e-01
6.247729873011579e+00,	1.441486260821839e+00,	2.755459419732913e-01,	1.166456944616031e-02,	3.043902249586872e+06,	6.956232750413128e+06,	3.038445711135864e-01
6.248729873023265e+00,	1.441761812599098e+00,	2.755576058879881e-01,	1.166325963727161e-02,	3.043902265547946e+06,	6.956232734452054e+06,	3.038573861122131e-01
6.249729773034950e+00,	1.442037348482691e+00,	2.755692673265352e-01,	1.166194978537167e-02,	3.043902281505587e+06,	6.956232718494413e+06,	3.038701713085175e-01
6.250729673046635e+00,	1.442312896025902e+00,	2.755809274555924e-01,	1.166064005021652e-02,	3.043902297461431e+06,	6.956232702538569e+06,	3.038829863071442e-01
6.251729573058320e+00,	1.442588455227420e+00,	2.755925862748570e-01,	1.165933035192814e-02,	3.043902313415469e+06,	6.956232686584531e+06,	3.038957417011261e-01
6.252729573070006e+00,	1.442864053646363e+00,	2.756042449502406e-01,	1.165802024810525e-02,	3.043902329369250e+06,	6.956232670630750e+06,	3.039085268974304e-01
6.253729473081691e+00,	1.443139636161737e+00,	2.756159011499356e-01,	1.165671026102714e-02,	3.043902345319622e+06,	6.956232654680378e+06,	3.039213120937347e-01
6.254729373093376e+00,	1.443415230331488e+00,	2.756275560397508e-01,	1.165540050129414e-02,	3.043902361268212e+06,	6.956232638731788e+06,	3.039341270923615e-01
6.255729273105061e+00,	1.443690836154309e+00,	2.756392096197696e-01,	1.165409021928184e-02,	3.043902377214918e+06,	6.956232622785082e+06,	3.039468824863434e-01
6.256729273116747e+00,	1.443966481193977e+00,	2.756508630549845e-01,	1.165277993112508e-02,	3.043902393161422e+06,	6.956232606838578e+06,	3.039596676826477e-01
6.257729173128432e+00,	1.444242110320174e+00,	2.756625140150131e-01,	1.165147022669224e-02,	3.043902409104581e+06,	6.956232590895419e+06,	3.039724826812744e-01
6.258729073140117e+00,	1.444517751095510e+00,	2.756741636649016e-01,	1.165015961287898e-02,	3.043902425045802e+06,	6.956232574954198e+06,	3.039852380752563e-01
6.259729073151803e+00,	1.444793431087259e+00,	2.756858131695539e-01,	1.164884926942205e-02,	3.043902440986859e+06,	6.956232559013141e+06,	3.039980232715607e-01
6.260728973163488e+00,	1.445069095158111e+00,	2.756974601991425e-01,	1.164753920246594e-02,	3.043902456924529e+06,	6.956232543075471e+06,	3.040107786655426e-01
6.261728873175173e+00,	1.445344770874173e+00,	2.757091059184267e-01,	1.164622858865267e-02,	3.043902472860308e+06,	6.956232527139692e+06,	3.040235936641693e-01
6.262728773186858e+00,	1.445620458234133e+00,	2.757207503275274e-01,	1.164491820832898e-02,	3.043902488794308e+06,	6.956232511205692e+06,	3.040363490581512e-01
6.263728773198544e+00,	1.445896184809924e+00,	2.757323945905688e-01,	1.164360764981587e-02,	3.043902504728082e+06,	6.956232495271918e+06,	3.040491044521332e-01
6.264728673210229e+00,	1.446171895454918e+00,	2.757440363787985e-01,	1.164229725720325e-02,	3.043902520658451e+06,	6.956232479341549e+06,	3.040618896484375e-01
6.265728573221914e+00,	1.446447617739881e+00,	2.757556768566095e-01,	1.164098635460026e-02,	3.043902536586938e+06,	6.956232463413062e+06,	3.040746450424194e-01
6.266728573233600e+00,	1.446723379240235e+00,	2.757673171878149e-01,	1.163967577150931e-02,	3.043902552515267e+06,	6.956232447484733e+06,	3.040874302387238e-01
6.267728473245285e+00,	1.446999124802369e+00,	2.757789550445596e-01,	1.163836508396249e-02,	3.043902568440155e+06,	6.956232431559845e+06,	3.041002154350281e-01
6.268728373256970e+00,	1.447274882000541e+00,	2.757905915905614e-01,	1.163705412605934e-02,	3.043902584363193e+06,	6.956232415636807e+06,	3.041129410266876e-01
6.269728273268655e+00,	1.447550650833439e+00,	2.758022268259051e-01,	1.163574355525731e-02,	3.043902600284470e+06,	6.956232399715530e+06,	3.041257262229919e-01
6.270728273280341e+00,	1.447826458881143e+00,	2.758138619140013e-01,	1.163443254205400e-02,	3.043902616205483e+06,	6.956232383794517e+06,	3.041384816169739e-01
6.271728173292026e+00,	1.448102250980728e+00,	2.758254945277463e-01,	1.163312152885068e-02,	3.043902632123071e+06,	6.956232367876929e+06,	3.041512370109558e-01
6.272728073303711e+00,	1.448378054711109e+00,	2.758371258308178e-01,	1.163181057094753e-02,	3.043902648038852e+06,	6.956232351961148e+06,	3.041640222072601e-01
6.273727973315395e+00,	1.448653870070981e+00,	2.758487558229438e-01,	1.163049982810056e-02,	3.043902663952850e+06,	6.956232336047150e+06,	3.041767776012421e-01
6.274727973327082e+00,	1.448929724645059e+00,	2.758603856671636e-01,	1.162918837249595e-02,	3.043902679866543e+06,	6.956232320133457e+06,	3.041895031929016e-01
6.275727873338766e+00,	1.449205563261124e+00,	2.758720130372842e-01,	1.162787714423646e-02,	3.043902695776844e+06,	6.956232304223156e+06,	3.042022883892059e-01
6.276727773350451e+00,	1.449481413502741e+00,	2.758836390964117e-01,	1.162656632765594e-02,	3.043902711685388e+06,	6.956232288314612e+06,	3.042150139808655e-01
6.277727773362137e+00,	1.449757302958126e+00,	2.758952650069356e-01,	1.162525453410591e-02,	3.043902727593590e+06,	6.956232272406410e+06,	3.042277991771698e-01
6.278727673373822e+00,	1.450033176448077e+00,	2.759068884435931e-01,	1.162394325669071e-02,	3.043902743498440e+06,	6.956232256501560e+06,	3.042405545711517e-01
6.279727573385507e+00,	1.450309061559648e+00,	2.759185105692137e-01,	1.162263224963186e-02,	3.043902759401514e+06,	6.956232240598486e+06,	3.042532801628113e-01
6.280727473397192e+00,	1.450584958291526e+00,	2.759301313834961e-01,	1.162132061583785e-02,	3.043902775302686e+06,	6.956232224697314e+06,	3.042660355567932e-01
6.281727473408878e+00,	1.450860894236575e+00,	2.759417520485596e-01,	1.162000915408879e-02,	3.043902791203675e+06,	6.956232208796325e+06,	3.042787909507751e-01
6.282727373420563e+00,	1.451136814206297e+00,	2.759533702401288e-01,	1.161869755716155e-02,	3.043902807101224e+06,	6.956232192898776e+06,	3.042915165424347e-01
6.283727273432248e+00,	1.451412745792393e+00,	2.759649871201859e-01,	1.161738598481216e-02,	3.043902822996959e+06,	6.956232177003041e+06,	3.043042719364166e-01
6.284727173443933e+00,	1.451688688993552e+00,	2.759766026888463e-01,	1.161607411752859e-02,	3.043902838890838e+06,	6.956232161109162e+06,	3.043170273303986e-01
6.285727173455619e+00,	1.451964671407284e+00,	2.759882181074401e-01,	1.161476269879076e-02,	3.043902854784572e+06,	6.956232145215428e+06,	3.043297529220581e-01
6.286727073467304e+00,	1.452240637835797e+00,	2.759998310528875e-01,	1.161345054886191e-02,	3.043902870674784e+06,	6.956232129325216e+06,	3.043424785137177e-01
6.287726973478989e+00,	1.452516615875437e+00,	2.760114426858830e-01,	1.161213799339855e-02,	3.043902886563120e+06,	6.956232113436880e+06,	3.043552339076996e-01
6.288726973490675e+00,	1.452792633127200e+00,	2.760230541683572e-01,	1.161082632273777e-02,	3.043902902451374e+06,	6.956232097548626e+06,	3.043679893016815e-01
6.289726873502360e+00,	1.453068634386323e+00,	2.760346631780365e-01,	1.160951486098871e-02,	3.043902918336232e+06,	6.956232081663768e+06,	3.043807148933411e-01
6.290726773514045e+00,	1.453344647252637e+00,	2.760462708760058e-01,	1.160820277864895e-02,	3.043902934219190e+06,	6.956232065780810e+06,	3.043934404850006e-01
6.291726673525730e+00,	1.453620671724835e+00,	2.760578772624263e-01,	1.160689097280999e-02,	3.043902950100370e+06,	6.956232049899630e+06,	3.044061958789825e-01
6.292726673537416e+00,	1.453896735408552e+00,	2.760694834976058e-01,	1.160557913624873e-02,	3.043902965981338e+06,	6.956232034018662e+06,	3.044188916683197e-01
6.293726573549101e+00,	1.454172783089738e+00,	2.760810872603741e-01,	1.160426727510961e-02,	3.043902981858879e+06,	6.956232018141121e+06,	3.044316470623016e-01
6.294726473560786e+00,	1.454448842372870e+00,	2.760926897113090e-01,	1.160295495313582e-02,	3.043902997734542e+06,	6.956232002265458e+06,	3.044443726539612e-01
6.295726373572471e+00,	1.454724913256638e+00,	2.761042908502825e-01,	1.160164311657456e-02,	3.043903013608456e+06,	6.956231986391544e+06,	3.044570982456207e-01
6.296726373584157e+00,	1.455001023351318e+00,	2.761158918374731e-01,	1.160033089291216e-02,	3.043903029482107e+06,	6.956231970517893e+06,	3.044697940349579e-01
6.297726273595842e+00,	1.455277117433581e+00,	2.761274903523251e-01,	1.159901851563821e-02,	3.043903045352315e+06,	6.956231954647685e+06,	3.044825494289398e-01
6.298726173607527e+00,	1.455553223112541e+00,	2.761390875551772e-01,	1.159770648859862e-02,	3.043903061220754e+06,	6.956231938779246e+06,	3.044952750205994e-01
6.299726173619213e+00,	1.455829368001959e+00,	2.761506846054461e-01,	1.159639388397956e-02,	3.043903077088903e+06,	6.956231922911097e+06,	3.045080006122589e-01
6.300726073630898e+00,	1.456105496871542e+00,	2.761622791836623e-01,	1.159508145754991e-02,	3.043903092953656e+06,	6.956231907046344e+06,	3.045206964015961e-01
6.301725973642583e+00,	1.456381637333887e+00,	2.761738724496497e-01,	1.159376895738671e-02,	3.043903108816583e+06,	6.956231891183417e+06,	3.045334219932556e-01
6.302725873654268e+00,	1.456657789387684e+00,	2.761854644031807e-01,	1.159245665384631e-02,	3.043903124677721e+06,	6.956231875322279e+06,	3.045461475849152e-01
6.303725873665954e+00,	1.456933980651325e+00,	2.761970562035670e-01,	1.159114384031553e-02,	3.043903140538576e+06,	6.956231859461424e+06,	3.045588731765747e-01
6.304725773677639e+00,	1.457210155885245e+00,	2.762086455321948e-01,	1.158983113738508e-02,	3.043903156396024e+06,	6.956231843603976e+06,	3.045715987682343e-01
6.305725673689324e+00,	1.457486342706678e+00,	2.762202335483492e-01,	1.158851879697790e-02,	3.043903172251708e+06,	6.956231827748292e+06,	3.045842647552490e-01
6.306725673701010e+00,	1.457762568737495e+00,	2.762318214107327e-01,	1.158720571923525e-02,	3.043903188107076e+06,	6.956231811892924e+06,	3.045969903469086e-01
6.307725573712695e+00,	1.458038778731176e+00,	2.762434068015538e-01,	1.158589284425985e-02,	3.043903203959052e+06,	6.956231796040948e+06,	3.046096861362457e-01
6.308725473724380e+00,	1.458315000308438e+00,	2.762549908798100e-01,	1.158458017819617e-02,	3.043903219809239e+06,	6.956231780190761e+06,	3.046224117279053e-01
6.309725373736065e+00,	1.458591233467958e+00,	2.762665736452287e-01,	1.158326730322077e-02,	3.043903235657582e+06,	6.956231764342418e+06,	3.046351075172424e-01
6.310725373747751e+00,	1.458867505836247e+00,	2.762781562560657e-01,	1.158195423162258e-02,	3.043903251505683e+06,	6.956231748494317e+06,	3.046478033065796e-01
6.311725273759436e+00,	1.459143762157517e+00,	2.762897363957346e-01,	1.158064104942406e-02,	3.043903267350349e+06,	6.956231732649651e+06,	3.046605288982391e-01
6.312725173771121e+00,	1.459420030057111e+00,	2.763013152224437e-01,	1.157932826661560e-02,	3.043903283193253e+06,	6.956231716806747e+06,	3.046732246875763e-01
6.313725073782805e+00,	1.459696309533718e+00,	2.763128927363310e-01,	1.157801489393875e-02,	3.043903299034257e+06,	6.956231700965743e+06,	3.046859502792358e-01
6.314725073794492e+00,	1.459972628218473e+00,	2.763244700947550e-01,	1.157670156427314e-02,	3.043903314875054e+06,	6.956231685124946e+06,	3.046986162662506e-01
6.315724973806176e+00,	1.460248930846324e+00,	2.763360449824167e-01,	1.157538867700882e-02,	3.043903330712493e+06,	6.956231669287507e+06,	3.047113120555878e-01
6.316724873817861e+00,	1.460525245047250e+00,	2.763476185568655e-01,	1.157407524903181e-02,	3.043903346548039e+06,	6.956231653451961e+06,	3.047240078449249e-01
6.317724873829548e+00,	1.460801598455855e+00,	2.763591919755775e-01,	1.157276193779959e-02,	3.043903362383385e+06,	6.956231637616615e+06,	3.047367036342621e-01
6.318724773841232e+00,	1.461077935800146e+00,	2.763707629238306e-01,	1.157144854054490e-02,	3.043903378215301e+06,	6.956231621784699e+06,	3.047493994235992e-01
6.319724673852917e+00,	1.461354284713572e+00,	2.763823325586772e-01,	1.157013514329020e-02,	3.043903394045399e+06,	6.956231605954601e+06,	3.047621250152588e-01
6.320724573864602e+00,	1.461630645194819e+00,	2.763939008802651e-01,	1.156882151869040e-02,	3.043903409873647e+06,	6.956231590126353e+06,	3.047748208045959e-01
6.321724573876288e+00,	1.461907044883121e+00,	2.764054690451020e-01,	1.156750776505689e-02,	3.043903425701662e+06,	6.956231574298338e+06,	3.047874569892883e-01
6.322724473887973e+00,	1.462183428497228e+00,	2.764170347396196e-01,	1.156619453370267e-02,	3.043903441526328e+06,	6.956231558473672e+06,	3.048001527786255e-01
6.323724373899658e+00,	1.462459823675216e+00,	2.764285991206830e-01,	1.156488050356836e-02,	3.043903457349068e+06,	6.956231542650932e+06,	3.048128485679626e-01
6.324724273911343e+00,	1.462736230415773e+00,	2.764401621880804e-01,	1.156356678680162e-02,	3.043903473170034e+06,	6.956231526829966e+06,	3.048255145549774e-01
6.325724273923029e+00,	1.463012676362757e+00,	2.764517250982322e-01,	1.156225307617935e-02,	3.043903488990780e+06,	6.956231511009220e+06,	3.048382103443146e-01
6.326724173934714e+00,	1.463289106225663e+00,	2.764632855382621e-01,	1.156093915050089e-02,	3.043903504808079e+06,	6.956231495191921e+06,	3.048509061336517e-01
6.327724073946399e+00,	1.463565547647198e+00,	2.764748446646432e-01,	1.155962533542276e-02,	3.043903520623577e+06,	6.956231479376423e+06,	3.048636019229889e-01
6.328724073958085e+00,	1.463842028274687e+00,	2.764864036330856e-01,	1.155831116396581e-02,	3.043903536438805e+06,	6.956231463561195e+06,	3.048762679100037e-01
6.329723973969770e+00,	1.464118492810692e+00,	2.764979601316782e-01,	1.155699750249923e-02,	3.043903552250686e+06,	6.956231447749314e+06,	3.048889338970184e-01
6.330723873981455e+00,	1.464394968901383e+00,	2.765095153164401e-01,	1.155568311598610e-02,	3.043903568060649e+06,	6.956231431939351e+06,	3.049015998840332e-01
6.331723773993140e+00,	1.464671456545446e+00,	2.765210691870510e-01,	1.155436887694007e-02,	3.043903583868813e+06,	6.956231416131187e+06,	3.049142956733704e-01
6.332723774004826e+00,	1.464947983394830e+00,	2.765326228990658e-01,	1.155305498198392e-02,	3.043903599676806e+06,	6.956231400323194e+06,	3.049269616603851e-01
6.333723674016511e+00,	1.465224494142851e+00,	2.765441741415862e-01,	1.155174046029262e-02,	3.043903615481295e+06,	6.956231384518705e+06,	3.049396276473999e-01
6.334723574028196e+00,	1.465501016440302e+00,	2.765557240699197e-01,	1.155042614136858e-02,	3.043903631283992e+06,	6.956231368716008e+06,	3.049523234367371e-01
6.335723474039881e+00,	1.465777550285871e+00,	2.765672726842097e-01,	1.154911190232255e-02,	3.043903647084881e+06,	6.956231352915119e+06,	3.049649596214294e-01
6.336723474051567e+00,	1.466054123336124e+00,	2.765788211390086e-01,	1.154779755267619e-02,	3.043903662885536e+06,	6.956231337114464e+06,	3.049776554107666e-01
6.337723374063252e+00,	1.466330680275139e+00,	2.765903671248032e-01,	1.154648305556274e-02,	3.043903678682751e+06,	6.956231321317249e+06,	3.049902915954590e-01
6.338723274074937e+00,	1.466607248758333e+00,	2.766019117962124e-01,	1.154516849700466e-02,	3.043903694478140e+06,	6.956231305521860e+06,	3.050029873847961e-01
6.339723274086623e+00,	1.466883856445727e+00,	2.766134563077303e-01,	1.154385423338078e-02,	3.043903710273349e+06,	6.956231289726651e+06,	3.050156533718109e-01
6.340723174098308e+00,	1.467160448014476e+00,	2.766249983503821e-01,	1.154253942289975e-02,	3.043903726065065e+06,	6.956231273934935e+06,	3.050282895565033e-01
6.341723074109993e+00,	1.467437051123456e+00,	2.766365390784994e-01,	1.154122480289705e-02,	3.043903741854988e+06,	6.956231258145012e+06,	3.050409555435181e-01
6.342722974121678e+00,	1.467713665771352e+00,	2.766480784922675e-01,	1.153991037337269e-02,	3.043903757643118e+06,	6.956231242356882e+06,	3.050536215305328e-01
6.343722974133364e+00,	1.467990319622813e+00,	2.766596177452647e-01,	1.153859553216935e-02,	3.043903773430969e+06,	6.956231226569031e+06,	3.050662577152252e-01
6.344722874145049e+00,	1.468266957345755e+00,	2.766711545296882e-01,	1.153728080156633e-02,	3.043903789215419e+06,	6.956231210784581e+06,	3.050789237022400e-01
6.345722774156734e+00,	1.468543606603670e+00,	2.766826899994695e-01,	1.153596577602911e-02,	3.043903804998008e+06,	6.956231195001992e+06,	3.050915598869324e-01
6.346722774168420e+00,	1.468820295064665e+00,	2.766942253079147e-01,	1.153465105157056e-02,	3.043903820780416e+06,	6.956231179219584e+06,	3.051042258739471e-01
6.347722674180105e+00,	1.469096967389736e+00,	2.767057581481384e-01,	1.153333592772195e-02,	3.043903836559353e+06,	6.956231163440647e+06,	3.051168620586395e-01
6.348722574191790e+00,	1.469373651245838e+00,	2.767172896733935e-01,	1.153202084074011e-02,	3.043903852336475e+06,	6.956231147663525e+06,	3.051295280456543e-01
6.349722474203475e+00,	1.469650346631654e+00,	2.767288198839126e-01,	1.153070619615957e-02,	3.043903868111838e+06,	6.956231131888162e+06,	3.051421940326691e-01
6.350722474215161e+00,	1.469927081219905e+00,	2.767403499324281e-01,	1.152939080195462e-02,	3.043903883886874e+06,	6.956231116113126e+06,	3.051548302173615e-01
6.351722374226846e+00,	1.470203799662356e+00,	2.767518775128543e-01,	1.152807564123923e-02,	3.043903899658527e+06,	6.956231100341473e+06,	3.051674664020538e-01
6.352722274238531e+00,	1.470480529630582e+00,	2.767634037783671e-01,	1.152676044980154e-02,	3.043903915428353e+06,	6.956231084571647e+06,	3.051801025867462e-01
6.353722174250215e+00,	1.470757271123262e+00,	2.767749287287313e-01,	1.152544547956449e-02,	3.043903931196393e+06,	6.956231068803607e+06,	3.051927387714386e-01
6.354722174261902e+00,	1.471034051817728e+00,	2.767864535165458e-01,	1.152412996861476e-02,	3.043903946964133e+06,	6.956231053035867e+06,	3.052054047584534e-01
6.355722074273586e+00,	1.471310816356527e+00,	2.767979758365524e-01,	1.152281447609841e-02,	3.043903962728458e+06,	6.956231037271542e+06,	3.052180409431458e-01
