T,V,X,P1,P2,A,F,F1,F2,Q1,Q2,QI,QS,Y,U,DT
8.092639607715117e+00,	9.081433418743662e-01,	9.349276433315715e+00,	7.744181388700836e+05,	1.765969064058389e+06,	-3.284522698265846e-08,	9.081433385898436e+00,	3.892650078406276e+03,	3.883568645020378e+03,	4.564826170646285e-03,	-1.997111469987841e-03,	4.564826170646285e-03,	-1.997111469987841e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.093640007709038e+00,	9.081433418401733e-01,	9.350184939911358e+00,	7.744181388409681e+05,	1.765969063993170e+06,	-3.543005178130443e-08,	9.081433382971682e+00,	3.892650078259926e+03,	3.883568644876954e+03,	4.564826170653487e-03,	-1.997111469950960e-03,	4.564826170653487e-03,	-1.997111469950960e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.094640407702958e+00,	9.081433418034559e-01,	9.351093446507001e+00,	7.744181388118527e+05,	1.765969063927952e+06,	-3.798963099654884e-08,	9.081433380044928e+00,	3.892650078113576e+03,	3.883568644733531e+03,	4.564826170660691e-03,	-1.997111469914080e-03,	4.564826170660691e-03,	-1.997111469914080e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.095640807696878e+00,	9.081433417642299e-01,	9.352001953102643e+00,	7.744181387827372e+05,	1.765969063862733e+06,	-4.052458102421497e-08,	9.081433377117719e+00,	3.892650077967226e+03,	3.883568644590108e+03,	4.564826170667893e-03,	-1.997111469877200e-03,	4.564826170667893e-03,	-1.997111469877200e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.096641207690798e+00,	9.081433417223852e-01,	9.352910459698286e+00,	7.744181387536217e+05,	1.765969063797514e+06,	-4.303334222299782e-08,	9.081433374190510e+00,	3.892650077820875e+03,	3.883568644446685e+03,	4.564826170675097e-03,	-1.997111469840319e-03,	4.564826170675097e-03,	-1.997111469840319e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.097641607684718e+00,	9.081433416780755e-01,	9.353818966293929e+00,	7.744181387245063e+05,	1.765969063732296e+06,	-4.551745291792031e-08,	9.081433371263302e+00,	3.892650077674525e+03,	3.883568644303261e+03,	4.564826170682300e-03,	-1.997111469803439e-03,	4.564826170682300e-03,	-1.997111469803439e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.098642007678638e+00,	9.081433416328117e-01,	9.354727472889572e+00,	7.744181386953908e+05,	1.765969063665339e+06,	-4.416941834506360e-08,	9.081433372158699e+00,	3.892650077528175e+03,	3.883568644156016e+03,	4.564826170689503e-03,	-1.997111469765576e-03,	4.564826170689503e-03,	-1.997111469765576e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.099642407672558e+00,	9.081433415899087e-01,	9.355635979485214e+00,	7.744181386662753e+05,	1.765969063597791e+06,	-4.154532362576902e-08,	9.081433374353765e+00,	3.892650077381824e+03,	3.883568644007471e+03,	4.564826170696706e-03,	-1.997111469727379e-03,	4.564826170696706e-03,	-1.997111469727379e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.100642807666478e+00,	9.081433415500137e-01,	9.356544486080857e+00,	7.744181386375530e+05,	1.765969063530243e+06,	-3.697497596988342e-08,	9.081433378525162e+00,	3.892650077237450e+03,	3.883568643858925e+03,	4.564826170703812e-03,	-1.997111469689181e-03,	4.564826170703812e-03,	-1.997111469689181e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.101643207660398e+00,	9.081433415172235e-01,	9.357452992676500e+00,	7.744181386096021e+05,	1.765969063462696e+06,	-2.859804482113759e-08,	9.081433386574190e+00,	3.892650077096954e+03,	3.883568643710380e+03,	4.564826170710727e-03,	-1.997111469650984e-03,	4.564826170710727e-03,	-1.997111469650984e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.102643607654318e+00,	9.081433414927675e-01,	9.358361499272142e+00,	7.744181385816513e+05,	1.765969063395148e+06,	-2.030445678258275e-08,	9.081433394623218e+00,	3.892650076956457e+03,	3.883568643561834e+03,	4.564826170717642e-03,	-1.997111469612786e-03,	4.564826170717642e-03,	-1.997111469612786e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.103644007648239e+00,	9.081433414765746e-01,	9.359270005867785e+00,	7.744181385537004e+05,	1.765969063327600e+06,	-1.209304478777540e-08,	9.081433402672701e+00,	3.892650076815961e+03,	3.883568643413289e+03,	4.564826170724557e-03,	-1.997111469574589e-03,	4.564826170724557e-03,	-1.997111469574589e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.104644407642159e+00,	9.081433414685367e-01,	9.360178512463428e+00,	7.744181385257496e+05,	1.765969063260052e+06,	-3.963183559108074e-09,	9.081433410722184e+00,	3.892650076675465e+03,	3.883568643264743e+03,	4.564826170731472e-03,	-1.997111469536391e-03,	4.564826170731472e-03,	-1.997111469536391e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.105644807636079e+00,	9.081433414686106e-01,	9.361087019059070e+00,	7.744181384977987e+05,	1.765969063192504e+06,	4.085105587137150e-09,	9.081433418771212e+00,	3.892650076534968e+03,	3.883568643116197e+03,	4.564826170738388e-03,	-1.997111469498194e-03,	4.564826170738388e-03,	-1.997111469498194e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.106645207629999e+00,	9.081433414766962e-01,	9.361995525654713e+00,	7.744181384698479e+05,	1.765969063124956e+06,	1.205373223456263e-08,	9.081433426820695e+00,	3.892650076394472e+03,	3.883568642967652e+03,	4.564826170745303e-03,	-1.997111469459997e-03,	4.564826170745303e-03,	-1.997111469459997e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.107645607623919e+00,	9.081433414927091e-01,	9.362904032250356e+00,	7.744181384418970e+05,	1.765969063057408e+06,	1.994263243432215e-08,	9.081433434869723e+00,	3.892650076253976e+03,	3.883568642819106e+03,	4.564826170752218e-03,	-1.997111469421799e-03,	4.564826170752218e-03,	-1.997111469421799e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.108646007617839e+00,	9.081433415164946e-01,	9.363812538845998e+00,	7.744181384139461e+05,	1.765969062990121e+06,	2.718036995474904e-08,	9.081433442345315e+00,	3.892650076113479e+03,	3.883568642671134e+03,	4.564826170759133e-03,	-1.997111469383749e-03,	4.564826170759133e-03,	-1.997111469383749e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.109646407611759e+00,	9.081433415450597e-01,	9.364721045441641e+00,	7.744181383859953e+05,	1.765969062924902e+06,	2.982192626177493e-08,	9.081433445272523e+00,	3.892650075972983e+03,	3.883568642527711e+03,	4.564826170766048e-03,	-1.997111469346869e-03,	4.564826170766048e-03,	-1.997111469346869e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.110646807605679e+00,	9.081433415761981e-01,	9.365629552037284e+00,	7.744181383580444e+05,	1.765969062859684e+06,	3.243775026362528e-08,	9.081433448199732e+00,	3.892650075832487e+03,	3.883568642384287e+03,	4.564826170772963e-03,	-1.997111469309989e-03,	4.564826170772963e-03,	-1.997111469309989e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.111647207599599e+00,	9.081433416091039e-01,	9.366538058632926e+00,	7.744181383294760e+05,	1.765969062794465e+06,	3.193134112677853e-08,	9.081433448022381e+00,	3.892650075688886e+03,	3.883568642240864e+03,	4.564826170780030e-03,	-1.997111469273108e-03,	4.564826170780030e-03,	-1.997111469273108e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.112647607593519e+00,	9.081433416394226e-01,	9.367446565228569e+00,	7.744181383003605e+05,	1.765969062729246e+06,	2.870094562013037e-08,	9.081433445095172e+00,	3.892650075542536e+03,	3.883568642097441e+03,	4.564826170787233e-03,	-1.997111469236228e-03,	4.564826170787233e-03,	-1.997111469236228e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.113648107587439e+00,	9.081433416665309e-01,	9.368355162638546e+00,	7.744181382712421e+05,	1.765969062664021e+06,	2.550265421064069e-08,	9.081433442167963e+00,	3.892650075396171e+03,	3.883568641954003e+03,	4.564826170794438e-03,	-1.997111469199344e-03,	4.564826170794438e-03,	-1.997111469199344e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.114648507581359e+00,	9.081433416904595e-01,	9.369263669234188e+00,	7.744181382421267e+05,	1.765969062598803e+06,	2.233615958857627e-08,	9.081433439240755e+00,	3.892650075249820e+03,	3.883568641810580e+03,	4.564826170801641e-03,	-1.997111469162464e-03,	4.564826170801641e-03,	-1.997111469162464e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.115648907575279e+00,	9.081433417112482e-01,	9.370172175829831e+00,	7.744181382130112e+05,	1.765969062533584e+06,	1.920151859735597e-08,	9.081433436314001e+00,	3.892650075103470e+03,	3.883568641667156e+03,	4.564826170808845e-03,	-1.997111469125584e-03,	4.564826170808845e-03,	-1.997111469125584e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.116649307569199e+00,	9.081433417289348e-01,	9.371080682425474e+00,	7.744181381838957e+05,	1.765969062468365e+06,	1.609744337827124e-08,	9.081433433386792e+00,	3.892650074957120e+03,	3.883568641523733e+03,	4.564826170816047e-03,	-1.997111469088703e-03,	4.564826170816047e-03,	-1.997111469088703e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.117649707563119e+00,	9.081433417434641e-01,	9.371989189021116e+00,	7.744181381547803e+05,	1.765969062403147e+06,	1.302539587300089e-08,	9.081433430460038e+00,	3.892650074810770e+03,	3.883568641380310e+03,	4.564826170823251e-03,	-1.997111469051823e-03,	4.564826170823251e-03,	-1.997111469051823e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.118650107557039e+00,	9.081433417549557e-01,	9.372897695616759e+00,	7.744181381256648e+05,	1.765969062337928e+06,	9.983272875047078e-09,	9.081433427532829e+00,	3.892650074664419e+03,	3.883568641236886e+03,	4.564826170830453e-03,	-1.997111469014943e-03,	4.564826170830453e-03,	-1.997111469014943e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.119650507550960e+00,	9.081433417634496e-01,	9.373806202212402e+00,	7.744181380965493e+05,	1.765969062272709e+06,	6.971578869752193e-09,	9.081433424606075e+00,	3.892650074518069e+03,	3.883568641093463e+03,	4.564826170837658e-03,	-1.997111468978063e-03,	4.564826170837658e-03,	-1.997111468978063e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.120650907544880e+00,	9.081433417689478e-01,	9.374714708808044e+00,	7.744181380674338e+05,	1.765969062207491e+06,	3.989388375202907e-09,	9.081433421678867e+00,	3.892650074371719e+03,	3.883568640950040e+03,	4.564826170844860e-03,	-1.997111468941182e-03,	4.564826170844860e-03,	-1.997111468941182e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.121651307538800e+00,	9.081433417714263e-01,	9.375623215403687e+00,	7.744181380383184e+05,	1.765969062142272e+06,	1.037394170566586e-09,	9.081433418751658e+00,	3.892650074225368e+03,	3.883568640806617e+03,	4.564826170852064e-03,	-1.997111468904301e-03,	4.564826170852064e-03,	-1.997111468904301e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.122651707532720e+00,	9.081433417710180e-01,	9.376531721999330e+00,	7.744181380092029e+05,	1.765969062077053e+06,	-1.885275935364916e-09,	9.081433415824904e+00,	3.892650074079018e+03,	3.883568640663193e+03,	4.564826170859266e-03,	-1.997111468867422e-03,	4.564826170859266e-03,	-1.997111468867422e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.123652107526640e+00,	9.081433417676824e-01,	9.377440228594972e+00,	7.744181379800874e+05,	1.765969062011835e+06,	-4.778673456939941e-09,	9.081433412898150e+00,	3.892650073932668e+03,	3.883568640519770e+03,	4.564826170866470e-03,	-1.997111468830541e-03,	4.564826170866470e-03,	-1.997111468830541e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.124652507520560e+00,	9.081433417614488e-01,	9.378348735190615e+00,	7.744181379509720e+05,	1.765969061946616e+06,	-7.643546240387877e-09,	9.081433409970941e+00,	3.892650073786318e+03,	3.883568640376347e+03,	4.564826170873673e-03,	-1.997111468793661e-03,	4.564826170873673e-03,	-1.997111468793661e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.125652907514480e+00,	9.081433417524200e-01,	9.379257241786258e+00,	7.744181379218565e+05,	1.765969061881397e+06,	-1.048046627261101e-08,	9.081433407043733e+00,	3.892650073639967e+03,	3.883568640232923e+03,	4.564826170880876e-03,	-1.997111468756781e-03,	4.564826170880876e-03,	-1.997111468756781e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.126653307508400e+00,	9.081433417404863e-01,	9.380165748381900e+00,	7.744181378927410e+05,	1.765969061816179e+06,	-1.328833931779627e-08,	9.081433404116524e+00,	3.892650073493617e+03,	3.883568640089500e+03,	4.564826170888079e-03,	-1.997111468719900e-03,	4.564826170888079e-03,	-1.997111468719900e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.127653707502320e+00,	9.081433417258491e-01,	9.381074254977543e+00,	7.744181378636255e+05,	1.765969061750960e+06,	-1.606826671718409e-08,	9.081433401190225e+00,	3.892650073347267e+03,	3.883568639946076e+03,	4.564826170895282e-03,	-1.997111468683020e-03,	4.564826170895282e-03,	-1.997111468683020e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.128654107496240e+00,	9.081433417083455e-01,	9.381982761573186e+00,	7.744181378345101e+05,	1.765969061685741e+06,	-1.882044031731311e-08,	9.081433398263016e+00,	3.892650073200916e+03,	3.883568639802653e+03,	4.564826170902485e-03,	-1.997111468646140e-03,	4.564826170902485e-03,	-1.997111468646140e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.129654507490160e+00,	9.081433416881887e-01,	9.382891268168828e+00,	7.744181378053946e+05,	1.765969061620523e+06,	-2.154607869897518e-08,	9.081433395335807e+00,	3.892650073054566e+03,	3.883568639659230e+03,	4.564826170909688e-03,	-1.997111468609260e-03,	4.564826170909688e-03,	-1.997111468609260e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.130654907484081e+00,	9.081433416652506e-01,	9.383799774764471e+00,	7.744181377762791e+05,	1.765969061555304e+06,	-2.424390643795959e-08,	9.081433392408599e+00,	3.892650072908215e+03,	3.883568639515807e+03,	4.564826170916892e-03,	-1.997111468572379e-03,	4.564826170916892e-03,	-1.997111468572379e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.131655307478001e+00,	9.081433416399203e-01,	9.384708281360114e+00,	7.744181377474732e+05,	1.765969061490085e+06,	-2.536166832101117e-08,	9.081433391037535e+00,	3.892650072763421e+03,	3.883568639372384e+03,	4.564826170924018e-03,	-1.997111468535499e-03,	4.564826170924018e-03,	-1.997111468535499e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.132655707471921e+00,	9.081433416161396e-01,	9.385616787955756e+00,	7.744181377195223e+05,	1.765969061424867e+06,	-2.219665162783713e-08,	9.081433393964744e+00,	3.892650072622925e+03,	3.883568639228960e+03,	4.564826170930933e-03,	-1.997111468498619e-03,	4.564826170930933e-03,	-1.997111468498619e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.133656107465841e+00,	9.081433415954989e-01,	9.386525294551399e+00,	7.744181376915715e+05,	1.765969061359648e+06,	-1.906303737087001e-08,	9.081433396891953e+00,	3.892650072482429e+03,	3.883568639085537e+03,	4.564826170937848e-03,	-1.997111468461738e-03,	4.564826170937848e-03,	-1.997111468461738e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.134656507459761e+00,	9.081433415779605e-01,	9.387433801147042e+00,	7.744181376636206e+05,	1.765969061294429e+06,	-1.596089838074022e-08,	9.081433399818707e+00,	3.892650072341932e+03,	3.883568638942113e+03,	4.564826170944763e-03,	-1.997111468424858e-03,	4.564826170944763e-03,	-1.997111468424858e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.135656907453681e+00,	9.081433415635300e-01,	9.388342307742684e+00,	7.744181376356698e+05,	1.765969061229211e+06,	-1.288984030622942e-08,	9.081433402745461e+00,	3.892650072201436e+03,	3.883568638798690e+03,	4.564826170951678e-03,	-1.997111468387978e-03,	4.564826170951678e-03,	-1.997111468387978e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.136657407447601e+00,	9.081433415521856e-01,	9.389250905152661e+00,	7.744181376077161e+05,	1.765969061163986e+06,	-9.848731608030903e-09,	9.081433405673124e+00,	3.892650072060926e+03,	3.883568638655252e+03,	4.564826170958594e-03,	-1.997111468351094e-03,	4.564826170958594e-03,	-1.997111468351094e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.137657807441521e+00,	9.081433415438400e-01,	9.390159411748304e+00,	7.744181375797653e+05,	1.765969061098767e+06,	-6.838522637053757e-09,	9.081433408599878e+00,	3.892650071920429e+03,	3.883568638511829e+03,	4.564826170965509e-03,	-1.997111468314214e-03,	4.564826170965509e-03,	-1.997111468314214e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.138658207435441e+00,	9.081433415384513e-01,	9.391067918343946e+00,	7.744181375518144e+05,	1.765969061033548e+06,	-3.857426378317541e-09,	9.081433411527087e+00,	3.892650071779933e+03,	3.883568638368406e+03,	4.564826170972425e-03,	-1.997111468277333e-03,	4.564826170972425e-03,	-1.997111468277333e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.139658607429361e+00,	9.081433415361108e-01,	9.391976424939589e+00,	7.744181375238636e+05,	1.765969060968330e+06,	-9.072671502963203e-10,	9.081433414453841e+00,	3.892650071639437e+03,	3.883568638224983e+03,	4.564826170979339e-03,	-1.997111468240453e-03,	4.564826170979339e-03,	-1.997111468240453e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.140659007423281e+00,	9.081433415366676e-01,	9.392884931535232e+00,	7.744181374959127e+05,	1.765969060903111e+06,	2.014372668668329e-09,	9.081433417381049e+00,	3.892650071498940e+03,	3.883568638081559e+03,	4.564826170986255e-03,	-1.997111468203573e-03,	4.564826170986255e-03,	-1.997111468203573e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.141659407417201e+00,	9.081433415401020e-01,	9.393793438130874e+00,	7.744181374679619e+05,	1.765969060837892e+06,	4.907237283191535e-09,	9.081433420308258e+00,	3.892650071358444e+03,	3.883568637938136e+03,	4.564826170993169e-03,	-1.997111468166692e-03,	4.564826170993169e-03,	-1.997111468166692e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.142659807411121e+00,	9.081433415464839e-01,	9.394701944726517e+00,	7.744181374400110e+05,	1.765969060772674e+06,	7.770172061327685e-09,	9.081433423235012e+00,	3.892650071217948e+03,	3.883568637794713e+03,	4.564826171000085e-03,	-1.997111468129812e-03,	4.564826171000085e-03,	-1.997111468129812e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.143660207405041e+00,	9.081433415556348e-01,	9.395610451322160e+00,	7.744181374120602e+05,	1.765969060707455e+06,	1.060541876540810e-08,	9.081433426161766e+00,	3.892650071077451e+03,	3.883568637651289e+03,	4.564826171006999e-03,	-1.997111468092932e-03,	4.564826171006999e-03,	-1.997111468092932e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.144660607398961e+00,	9.081433415676937e-01,	9.396518957917802e+00,	7.744181373841093e+05,	1.765969060642236e+06,	1.341203770266475e-08,	9.081433429088975e+00,	3.892650070936955e+03,	3.883568637507866e+03,	4.564826171013915e-03,	-1.997111468056051e-03,	4.564826171013915e-03,	-1.997111468056051e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.145661007392881e+00,	9.081433415824671e-01,	9.397427464513445e+00,	7.744181373561585e+05,	1.765969060577018e+06,	1.619151213105852e-08,	9.081433432016183e+00,	3.892650070796459e+03,	3.883568637364443e+03,	4.564826171020830e-03,	-1.997111468019171e-03,	4.564826171020830e-03,	-1.997111468019171e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.146661407386802e+00,	9.081433415992116e-01,	9.398335971109088e+00,	7.744181373282076e+05,	1.765969060513142e+06,	1.599723731260383e-08,	9.081433431989353e+00,	3.892650070655962e+03,	3.883568637223973e+03,	4.564826171027745e-03,	-1.997111467983051e-03,	4.564826171027745e-03,	-1.997111467983051e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.147661807380722e+00,	9.081433416140209e-01,	9.399244477704730e+00,	7.744181373002568e+05,	1.765969060450253e+06,	1.365453350388179e-08,	9.081433429794743e+00,	3.892650070515466e+03,	3.883568637085672e+03,	4.564826171034660e-03,	-1.997111467947487e-03,	4.564826171034660e-03,	-1.997111467947487e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.148662207374642e+00,	9.081433416265058e-01,	9.400152984300373e+00,	7.744181372723059e+05,	1.765969060387363e+06,	1.133416382970154e-08,	9.081433427599222e+00,	3.892650070374970e+03,	3.883568636947371e+03,	4.564826171041575e-03,	-1.997111467911924e-03,	4.564826171041575e-03,	-1.997111467911924e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.149662607368562e+00,	9.081433416366865e-01,	9.401061490896016e+00,	7.744181372443550e+05,	1.765969060324474e+06,	9.036837056441982e-09,	9.081433425403702e+00,	3.892650070234473e+03,	3.883568636809070e+03,	4.564826171048490e-03,	-1.997111467876361e-03,	4.564826171048490e-03,	-1.997111467876361e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.150663007362482e+00,	9.081433416445841e-01,	9.401969997491658e+00,	7.744181372164042e+05,	1.765969060261584e+06,	6.762796544990124e-09,	9.081433423208637e+00,	3.892650070093977e+03,	3.883568636670769e+03,	4.564826171055405e-03,	-1.997111467840798e-03,	4.564826171055405e-03,	-1.997111467840798e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.151663407356402e+00,	9.081433416502197e-01,	9.402878504087301e+00,	7.744181371884533e+05,	1.765969060198695e+06,	4.511374385174349e-09,	9.081433421013571e+00,	3.892650069953481e+03,	3.883568636532467e+03,	4.564826171062320e-03,	-1.997111467805235e-03,	4.564826171062320e-03,	-1.997111467805235e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.152663807350322e+00,	9.081433416536148e-01,	9.403787010682944e+00,	7.744181371605025e+05,	1.765969060135806e+06,	2.282357414173930e-09,	9.081433418818506e+00,	3.892650069812985e+03,	3.883568636394166e+03,	4.564826171069235e-03,	-1.997111467769672e-03,	4.564826171069235e-03,	-1.997111467769672e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.153664207344242e+00,	9.081433416547916e-01,	9.404695517278586e+00,	7.744181371325516e+05,	1.765969060072916e+06,	7.506884003305458e-11,	9.081433416622986e+00,	3.892650069672488e+03,	3.883568636255865e+03,	4.564826171076150e-03,	-1.997111467734109e-03,	4.564826171076150e-03,	-1.997111467734109e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.154664607338162e+00,	9.081433416537726e-01,	9.405604023874229e+00,	7.744181371046008e+05,	1.765969060010027e+06,	-2.110260410859155e-09,	9.081433414427465e+00,	3.892650069531992e+03,	3.883568636117564e+03,	4.564826171083065e-03,	-1.997111467698545e-03,	4.564826171083065e-03,	-1.997111467698545e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.155665007332082e+00,	9.081433416505806e-01,	9.406512530469872e+00,	7.744181370766499e+05,	1.765969059947137e+06,	-4.273406517540934e-09,	9.081433412232400e+00,	3.892650069391496e+03,	3.883568635979263e+03,	4.564826171089980e-03,	-1.997111467662982e-03,	4.564826171089980e-03,	-1.997111467662982e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.156665407326003e+00,	9.081433416452395e-01,	9.407421037065514e+00,	7.744181370486991e+05,	1.765969059884248e+06,	-6.415060482822810e-09,	9.081433410037334e+00,	3.892650069250999e+03,	3.883568635840962e+03,	4.564826171096895e-03,	-1.997111467627419e-03,	4.564826171096895e-03,	-1.997111467627419e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.157665807319923e+00,	9.081433416377729e-01,	9.408329543661157e+00,	7.744181370207482e+05,	1.765969059821358e+06,	-8.535915085872148e-09,	9.081433407841814e+00,	3.892650069110503e+03,	3.883568635702661e+03,	4.564826171103810e-03,	-1.997111467591856e-03,	4.564826171103810e-03,	-1.997111467591856e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.158666207313843e+00,	9.081433416282051e-01,	9.409238050256800e+00,	7.744181369927974e+05,	1.765969059758469e+06,	-1.063530241651733e-08,	9.081433405646749e+00,	3.892650068970007e+03,	3.883568635564360e+03,	4.564826171110726e-03,	-1.997111467556293e-03,	4.564826171110726e-03,	-1.997111467556293e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.159666707307762e+00,	9.081433416165312e-01,	9.410146647666776e+00,	7.744181369648437e+05,	1.765969059695573e+06,	-1.271408400782548e-08,	9.081433403451229e+00,	3.892650068829496e+03,	3.883568635426045e+03,	4.564826171117640e-03,	-1.997111467520726e-03,	4.564826171117640e-03,	-1.997111467520726e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.160667107301682e+00,	9.081433416027479e-01,	9.411055154262419e+00,	7.744181369368929e+05,	1.765969059632684e+06,	-1.477177136166574e-08,	9.081433401255708e+00,	3.892650068689000e+03,	3.883568635287744e+03,	4.564826171124556e-03,	-1.997111467485163e-03,	4.564826171124556e-03,	-1.997111467485163e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.161667507295602e+00,	9.081433415869270e-01,	9.411963660858062e+00,	7.744181369089420e+05,	1.765969059569794e+06,	-1.680862737885036e-08,	9.081433399060643e+00,	3.892650068548504e+03,	3.883568635149443e+03,	4.564826171131472e-03,	-1.997111467449600e-03,	4.564826171131472e-03,	-1.997111467449600e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.162667907289523e+00,	9.081433415690948e-01,	9.412872167453704e+00,	7.744181368809912e+05,	1.765969059506905e+06,	-1.882582623125018e-08,	9.081433396865123e+00,	3.892650068408007e+03,	3.883568635011142e+03,	4.564826171138386e-03,	-1.997111467414036e-03,	4.564826171138386e-03,	-1.997111467414036e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
8.163668307283443e+00,	9.081433415492782e-01,	9.413780674049347e+00,	7.744181368530403e+05,	1.765969059444016e+06,	-2.082272487768932e-08,	9.081433394670057e+00,	3.892650068267511e+03,	3.883568634872841e+03,	4.564826171145302e-03,	-1.997111467378474e-03,	4.564826171145302e-03,	-1.997111467378474e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
