T,X,V,A,P1,P2,U
0.000000000000000e+00,	2.000000000000000e+00,	0.000000000000000e+00,	0.000000000000000e+00,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.000100011687266e-03,	2.000000000000000e+00,	0.000000000000000e+00,	0.000000000000000e+00,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
2.000100023373363e-03,	2.000000000000000e+00,	0.000000000000000e+00,	0.000000000000000e+00,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
3.000100035059461e-03,	2.000000000000000e+00,	0.000000000000000e+00,	0.000000000000000e+00,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
4.000100046745558e-03,	2.000000000000000e+00,	0.000000000000000e+00,	0.000000000000000e+00,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
5.000100058431656e-03,	2.000000000000000e+00,	0.000000000000000e+00,	0.000000000000000e+00,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
6.000100070117753e-03,	2.000000000000000e+00,	0.000000000000000e+00,	0.000000000000000e+00,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
7.000100081803851e-03,	2.000000000000000e+00,	0.000000000000000e+00,	0.000000000000000e+00,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
8.000100093489948e-03,	2.000000000000000e+00,	0.000000000000000e+00,	0.000000000000000e+00,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
9.000100105176045e-03,	2.000000000000000e+00,	0.000000000000000e+00,	0.000000000000000e+00,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.000010011686214e-02,	2.000000000000000e+00,	0.000000000000000e+00,	0.000000000000000e+00,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.100010012854824e-02,	2.000000000000000e+00,	0.000000000000000e+00,	0.000000000000000e+00,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.200010014023434e-02,	2.000000000000000e+00,	0.000000000000000e+00,	0.000000000000000e+00,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.300010015192044e-02,	2.000000000000000e+00,	0.000000000000000e+00,	0.000000000000000e+00,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.400010016360653e-02,	2.000000000000000e+00,	0.000000000000000e+00,	0.000000000000000e+00,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
1.500010017529263e-02,	2.000000000000000e+00,	0.000000000000000e+00,	0.000000000000000e+00,	3.043519291785786e+06,	6.956615708214214e+06,	0.000000000000000e+00
