T,X,V,A,U
4.608848644401006e+00,	2.509358437759432e+00,	-2.985378429912176e-01,	-2.268841241202608e-01,	-4.969971240956901e-01
4.609848571883741e+00,	2.509059810992877e+00,	-2.987562477754974e-01,	-2.101272124673415e-01,	-4.973605532107083e-01
4.610848499366475e+00,	2.508760974059150e+00,	-2.989583984822516e-01,	-1.943651562651212e-01,	-4.976969322069954e-01
4.611848426949209e+00,	2.508461942672054e+00,	-2.991452649004007e-01,	-1.795482692759833e-01,	-4.980078751510300e-01
4.612848354431944e+00,	2.508162731711497e+00,	-2.993177681031391e-01,	-1.656289012025809e-01,	-4.982949150205263e-01
4.613848281914678e+00,	2.507863355073106e+00,	-2.994767825615038e-01,	-1.525613703743147e-01,	-4.985595072231730e-01
4.614848209497413e+00,	2.507563825803522e+00,	-2.996231380265523e-01,	-1.403019098797813e-01,	-4.988030327302198e-01
4.615848136980147e+00,	2.507264156231265e+00,	-2.997576213783635e-01,	-1.288086170570750e-01,	-4.990268011548087e-01
4.616848064562881e+00,	2.506964357756395e+00,	-2.998809785551725e-01,	-1.180413828151359e-01,	-4.992320539634341e-01
4.617847992045616e+00,	2.506664441249689e+00,	-2.999939162178367e-01,	-1.079618495059549e-01,	-4.994199672470362e-01
4.618847919528350e+00,	2.506364416721940e+00,	-3.000971035548370e-01,	-9.853334171566530e-02,	-4.995916547257175e-01
4.619847847111084e+00,	2.506064293602899e+00,	-3.001911739003881e-01,	-8.972081688989419e-02,	-4.997481704424891e-01
4.620847774593819e+00,	2.505764080770469e+00,	-3.002767263145640e-01,	-8.149081204101094e-02,	-4.998905113936997e-01
4.621847702076553e+00,	2.505463786396516e+00,	-3.003543271887441e-01,	-7.381138247001218e-02,	-5.000196202014930e-01
4.622847629659288e+00,	2.505163418172556e+00,	-3.004245117087497e-01,	-6.665205291210441e-02,	-5.001363875494497e-01
4.623847557142022e+00,	2.504862983255455e+00,	-3.004877852791474e-01,	-5.998376608840772e-02,	-5.002416545535172e-01
4.624847484724756e+00,	2.504562488335274e+00,	-3.005446249602003e-01,	-5.377882397806388e-02,	-5.003362151538930e-01
4.625847412207491e+00,	2.504261939594371e+00,	-3.005954807552503e-01,	-4.801084701830405e-02,	-5.004208182580709e-01
4.626847339690225e+00,	2.503961342855351e+00,	-3.006407769402111e-01,	-4.265471381950192e-02,	-5.004961699537597e-01
4.627847267272959e+00,	2.503660703396207e+00,	-3.006809132829978e-01,	-3.768652020880836e-02,	-5.005629355387563e-01
4.628847194755694e+00,	2.503360026243354e+00,	-3.007162662249779e-01,	-3.308353120883112e-02,	-5.006217414874971e-01
4.629847122338428e+00,	2.503059315952645e+00,	-3.007471900521159e-01,	-2.882413042243570e-02,	-5.006731774004027e-01
4.630847049821162e+00,	2.502758576859482e+00,	-3.007740179651276e-01,	-2.488777907274198e-02,	-5.007177977851869e-01
4.631846977303897e+00,	2.502457812916485e+00,	-3.007970631564595e-01,	-2.125496841472341e-02,	-5.007561238494361e-01
4.632846904886631e+00,	2.502157027494771e+00,	-3.008166198103135e-01,	-1.790718889242271e-02,	-5.007886451652551e-01
4.633846832369366e+00,	2.501856224392201e+00,	-3.008329640675943e-01,	-1.482686248345999e-02,	-5.008158212750808e-01
4.634846759852100e+00,	2.501555406339652e+00,	-3.008463549658771e-01,	-1.199733655812452e-02,	-5.008380832566003e-01
4.635846687434834e+00,	2.501254576071435e+00,	-3.008570353210208e-01,	-9.402818945090985e-03,	-5.008558351898408e-01
4.636846614917569e+00,	2.500953736586367e+00,	-3.008652325758752e-01,	-7.028354662907077e-03,	-5.008694555699423e-01
4.637846542500303e+00,	2.500652889992544e+00,	-3.008711596205890e-01,	-4.859774147917051e-03,	-5.008792986723185e-01
4.638846469983037e+00,	2.500352038425593e+00,	-3.008750155634817e-01,	-2.883677352656377e-03,	-5.008856958359156e-01
4.639846397465772e+00,	2.500051185388544e+00,	-3.008769864788124e-01,	-1.087390497559682e-03,	-5.008889567076922e-01
4.640846325048506e+00,	2.499750328375334e+00,	-3.008772461135097e-01,	5.410722042142879e-04,	-5.008893704188270e-01
4.641846252531241e+00,	2.499449474397528e+00,	-3.008759565650587e-01,	2.013035820709774e-03,	-5.008872067130279e-01
4.642846180013975e+00,	2.499148621360479e+00,	-3.008732689275670e-01,	3.339183949719882e-03,	-5.008827170219530e-01
4.643846107596709e+00,	2.498847771945095e+00,	-3.008693239069170e-01,	4.529614376224345e-03,	-5.008761354887433e-01
4.644846035079444e+00,	2.498546926733140e+00,	-3.008642524095131e-01,	5.593839796347311e-03,	-5.008676799482215e-01
4.645845962662178e+00,	2.498246087406567e+00,	-3.008581760982009e-01,	6.540834732732037e-03,	-5.008575528519050e-01
4.646845890144912e+00,	2.497945254413126e+00,	-3.008512079285068e-01,	7.379049176961416e-03,	-5.008459421606346e-01
4.647845817627647e+00,	2.497644428985994e+00,	-3.008434526510823e-01,	8.116447319480358e-03,	-5.008330221806481e-01
4.648845745210381e+00,	2.497343611507806e+00,	-3.008350072947711e-01,	8.760522407101234e-03,	-5.008189543676654e-01
4.649845672693115e+00,	2.497042802807984e+00,	-3.008259616272781e-01,	9.318306103523355e-03,	-5.008038880937455e-01
4.650845600175850e+00,	2.496742003391370e+00,	-3.008163985852981e-01,	9.796416150493314e-03,	-5.007879613628595e-01
4.651845527758584e+00,	2.496441213619728e+00,	-3.008063946897516e-01,	1.020107519798330e-02,	-5.007713015019958e-01
4.652845455241319e+00,	2.496140434331108e+00,	-3.007960204410450e-01,	1.053811313977349e-02,	-5.007540258191967e-01
4.653845382824053e+00,	2.495839665460749e+00,	-3.007853406842702e-01,	1.081298624194460e-02,	-5.007362422113556e-01
4.654845310306787e+00,	2.495538907291763e+00,	-3.007744149699820e-01,	1.103090067772428e-02,	-5.007180497634619e-01
4.655845237789522e+00,	2.495238160366313e+00,	-3.007632978805276e-01,	1.119653692876454e-02,	-5.006995392950387e-01
4.656845165372256e+00,	2.494937424401299e+00,	-3.007520393514257e-01,	1.131454690039391e-02,	-5.006807938895413e-01
4.657845092854990e+00,	2.494636699922300e+00,	-3.007406849722052e-01,	1.138894519681344e-02,	-5.006618894021470e-01
4.658845020437725e+00,	2.494335986739240e+00,	-3.007292762645414e-01,	1.142391721441527e-02,	-5.006428949136184e-01
4.659844947920459e+00,	2.494035284932413e+00,	-3.007178509406392e-01,	1.142277987673879e-02,	-5.006238731723119e-01
4.660844875403193e+00,	2.493734594722809e+00,	-3.007064432191460e-01,	1.138941490717116e-02,	-5.006048811038168e-01
4.661844802985928e+00,	2.493433915560780e+00,	-3.006950839612255e-01,	1.132633954330231e-02,	-5.005859700594644e-01
4.662844730468662e+00,	2.493133248157121e+00,	-3.006838009763156e-01,	1.123714523055241e-02,	-5.005671862976151e-01
4.663844657951397e+00,	2.492832591598972e+00,	-3.006726192036817e-01,	1.112439810094656e-02,	-5.005485713098239e-01
4.664844585534131e+00,	2.492531946498278e+00,	-3.006615609212464e-01,	1.099055674785632e-02,	-5.005301621580661e-01
4.665844513016865e+00,	2.492231312012839e+00,	-3.006506459382758e-01,	1.083811965509085e-02,	-5.005119917938597e-01
4.666844440599600e+00,	2.491930688765676e+00,	-3.006398917654975e-01,	1.066928800719324e-02,	-5.004940893453279e-01
4.667844368082334e+00,	2.491630075925979e+00,	-3.006293137926954e-01,	1.048603664821712e-02,	-5.004764804120646e-01
4.668844295565068e+00,	2.491329473600365e+00,	-3.006189254394001e-01,	1.029028845005087e-02,	-5.004591873140304e-01
4.669844223147803e+00,	2.491028881700446e+00,	-3.006087383070828e-01,	1.008382851432543e-02,	-5.004422293459128e-01
4.670844150630537e+00,	2.490728299763704e+00,	-3.005987623221726e-01,	9.868225955870003e-03,	-5.004256230161224e-01
4.671844078113272e+00,	2.490427727608212e+00,	-3.005890058604937e-01,	9.644978803407867e-03,	-5.004093822523158e-01
4.672844005696006e+00,	2.490127165075842e+00,	-3.005794758749422e-01,	9.415449057996739e-03,	-5.003935186147005e-01
4.673843933178740e+00,	2.489826612169836e+00,	-3.005701780130681e-01,	9.180897446640301e-03,	-5.003780414913992e-01
4.674843860761475e+00,	2.489526068360244e+00,	-3.005611167189413e-01,	8.942484801082173e-03,	-5.003629582680269e-01
4.675843788244209e+00,	2.489225533478663e+00,	-3.005522953422985e-01,	8.701202645170270e-03,	-5.003482745101983e-01
4.676843715726943e+00,	2.488925007244500e+00,	-3.005437162267478e-01,	8.458051950583467e-03,	-5.003339941083409e-01
4.677843643309678e+00,	2.488624489478336e+00,	-3.005353808016776e-01,	8.213916531531140e-03,	-5.003201194321552e-01
4.678843570792412e+00,	2.488323980131522e+00,	-3.005272896672838e-01,	7.969593967573019e-03,	-5.003066514718200e-01
4.679843498375146e+00,	2.488023478661352e+00,	-3.005194426664409e-01,	7.725719078734983e-03,	-5.002935899585209e-01
4.680843425857881e+00,	2.487722984776656e+00,	-3.005118389635170e-01,	7.483044384571258e-03,	-5.002809334924757e-01
4.681843353340615e+00,	2.487422498312638e+00,	-3.005044771054693e-01,	7.242111216328340e-03,	-5.002686796483927e-01
4.682843280923350e+00,	2.487122019427775e+00,	-3.004973550876503e-01,	7.003417544183321e-03,	-5.002568250831202e-01
4.683843208406084e+00,	2.486821547069717e+00,	-3.004904704137277e-01,	6.767453247448429e-03,	-5.002453656350049e-01
4.684843135888818e+00,	2.486521082035335e+00,	-3.004838201454239e-01,	6.534621414175490e-03,	-5.002342964075966e-01
4.685843063471553e+00,	2.486220622849153e+00,	-3.004774009554524e-01,	6.305301372776739e-03,	-5.002236118570640e-01
4.686842990954287e+00,	2.485920170746958e+00,	-3.004712091753377e-01,	6.079816193960141e-03,	-5.002133058721783e-01
4.687842918537021e+00,	2.485619724242909e+00,	-3.004652408342780e-01,	5.858430809894344e-03,	-5.002033718390365e-01
4.688842846019756e+00,	2.485319283433339e+00,	-3.004594917041716e-01,	5.641433577693533e-03,	-5.001938027150962e-01
4.689842773502490e+00,	2.485018848831813e+00,	-3.004539573317355e-01,	5.428927303000819e-03,	-5.001845910850268e-01
4.690842701085224e+00,	2.484718419423106e+00,	-3.004486330747411e-01,	5.221206898568198e-03,	-5.001757292167417e-01
4.691842628567959e+00,	2.484417995145595e+00,	-3.004435141346918e-01,	5.018300969823031e-03,	-5.001672091210155e-01
4.692842556050693e+00,	2.484117575837342e+00,	-3.004385955820757e-01,	4.820410635147709e-03,	-5.001590225885372e-01
4.693842483633428e+00,	2.483817161324905e+00,	-3.004338723848110e-01,	4.627592854376417e-03,	-5.001511612408686e-01
4.694842411116162e+00,	2.483516751511899e+00,	-3.004293394334925e-01,	4.439885287865764e-03,	-5.001436165710571e-01
4.695842338698896e+00,	2.483216346166814e+00,	-3.004249915598052e-01,	4.257400039932691e-03,	-5.001363799732252e-01
4.696842266181631e+00,	2.482915945161106e+00,	-3.004208235618213e-01,	4.080139842699282e-03,	-5.001294427867786e-01
4.697842193664365e+00,	2.482615548256147e+00,	-3.004168302166850e-01,	3.908081940608099e-03,	-5.001227963165699e-01
4.698842121247099e+00,	2.482315155189992e+00,	-3.004130063008366e-01,	3.741237174835987e-03,	-5.001164318658974e-01
4.699842048729834e+00,	2.482014765763312e+00,	-3.004093466057445e-01,	3.579588686989155e-03,	-5.001103407633943e-01
4.700841976312568e+00,	2.481714379623836e+00,	-3.004058459475978e-01,	3.423106063564774e-03,	-5.001045143790044e-01
4.701841903795303e+00,	2.481413997287174e+00,	-3.004024991844251e-01,	3.271792746090796e-03,	-5.000989441519442e-01
4.702841831278037e+00,	2.481113618603862e+00,	-3.003993012217390e-01,	3.125504772469867e-03,	-5.000936216021612e-01
4.703841758860771e+00,	2.480813242496138e+00,	-3.003962470272266e-01,	2.984247799759032e-03,	-5.000885383514136e-01
4.704841686343506e+00,	2.480512869040616e+00,	-3.003933316361334e-01,	2.847850944817765e-03,	-5.000836861359444e-01
4.705841613826240e+00,	2.480212499569415e+00,	-3.003905501605734e-01,	2.716343071369920e-03,	-5.000790568177007e-01
4.706841541408974e+00,	2.479912131718960e+00,	-3.003878977948161e-01,	2.589592651929706e-03,	-5.000746423972322e-01
4.707841468891709e+00,	2.479611767144577e+00,	-3.003853698231898e-01,	2.467527396220248e-03,	-5.000704350243517e-01
4.708841396474443e+00,	2.479311404773240e+00,	-3.003829616223173e-01,	2.350016311538639e-03,	-5.000664270031983e-01
4.709841323957177e+00,	2.479011044639426e+00,	-3.003806686686153e-01,	2.237056436570128e-03,	-5.000626108025997e-01
4.710841251439912e+00,	2.478710687036859e+00,	-3.003784865385615e-01,	2.128430816810578e-03,	-5.000589790604056e-01
4.711841179022646e+00,	2.478410331313578e+00,	-3.003764109136544e-01,	2.023951477895025e-03,	-5.000555245889834e-01
4.712841106505381e+00,	2.478109977535084e+00,	-3.003744375830935e-01,	1.923713352880441e-03,	-5.000522403767915e-01
4.713841033988115e+00,	2.477809626282410e+00,	-3.003725624446997e-01,	1.827618783863727e-03,	-5.000491195953199e-01
4.714840961570849e+00,	2.477509275137264e+00,	-3.003707815051350e-01,	1.735316807753406e-03,	-5.000461556001456e-01
4.715840889053584e+00,	2.477208928325159e+00,	-3.003690908838353e-01,	1.646889311814448e-03,	-5.000433419296779e-01
4.716840816636318e+00,	2.476908581483018e+00,	-3.003674868112357e-01,	1.562231143907411e-03,	-5.000406723092533e-01
4.717840744119052e+00,	2.476608235946756e+00,	-3.003659656284624e-01,	1.481036433688132e-03,	-5.000381406507772e-01
4.718840671601787e+00,	2.476307893575221e+00,	-3.003645237906066e-01,	1.403503116307547e-03,	-5.000357410501641e-01
4.719840599184521e+00,	2.476007551173649e+00,	-3.003631578600199e-01,	1.329245707893278e-03,	-5.000334677885376e-01
4.720840526667256e+00,	2.475707209115642e+00,	-3.003618645143005e-01,	1.258249241800513e-03,	-5.000313153346791e-01
4.721840454149990e+00,	2.475406871184677e+00,	-3.003606405353590e-01,	1.190494789625518e-03,	-5.000292783310832e-01
4.722840381732724e+00,	2.475106533223676e+00,	-3.003594828172992e-01,	1.125840204622364e-03,	-5.000273516084323e-01
4.723840309215459e+00,	2.474806195292711e+00,	-3.003583883564460e-01,	1.063871190126520e-03,	-5.000255301706893e-01
4.724840236798193e+00,	2.474505858028412e+00,	-3.003573542587177e-01,	1.004958605335560e-03,	-5.000238091953491e-01
4.725840164280927e+00,	2.474205524538017e+00,	-3.003563777313374e-01,	9.487274292041548e-04,	-5.000221840370471e-01
4.726840091763662e+00,	2.473905191047621e+00,	-3.003554560816288e-01,	8.951172931119800e-04,	-5.000206502134960e-01
4.727840019346396e+00,	2.473604857527190e+00,	-3.003545867194350e-01,	8.442354701401200e-04,	-5.000192034111852e-01
4.728839946829130e+00,	2.473304524036795e+00,	-3.003537671487444e-01,	7.957479683682323e-04,	-5.000178394783606e-01
4.729839874411865e+00,	2.473004190969913e+00,	-3.003529949706940e-01,	7.493317025364377e-04,	-5.000165544248855e-01
4.730839801894599e+00,	2.472703861920087e+00,	-3.003522678803615e-01,	7.054654597595800e-04,	-5.000153444079048e-01
4.731839729377334e+00,	2.472403532870261e+00,	-3.003515836605481e-01,	6.636358011746779e-04,	-5.000142057418939e-01
4.732839656960068e+00,	2.472103203790400e+00,	-3.003509401855382e-01,	6.237768429855350e-04,	-5.000131348885481e-01
4.733839584442802e+00,	2.471802874740574e+00,	-3.003503354160933e-01,	5.864184859092347e-04,	-5.000121284467619e-01
4.734839511925537e+00,	2.471502545690749e+00,	-3.003497673916817e-01,	5.503930478880648e-04,	-5.000111831657688e-01
4.735839439508271e+00,	2.471202216610888e+00,	-3.003492342390575e-01,	5.164554386283271e-04,	-5.000102959182618e-01
4.736839366991005e+00,	2.470901887561062e+00,	-3.003487341606816e-01,	4.843347815040033e-04,	-5.000094637146402e-01
4.737839294573740e+00,	2.470601561967469e+00,	-3.003482654366780e-01,	4.537435379461385e-04,	-5.000086836947922e-01
4.738839222056474e+00,	2.470301237358213e+00,	-3.003478264206133e-01,	4.249378580425400e-04,	-5.000079531146967e-01
4.739839149539208e+00,	2.470000912748957e+00,	-3.003474155398673e-01,	3.976965017500333e-04,	-5.000072693586506e-01
4.740839077121943e+00,	2.469700588109666e+00,	-3.003470312880750e-01,	3.716471474035643e-04,	-5.000066299229755e-01
4.741839004604677e+00,	2.469400263500410e+00,	-3.003466722278960e-01,	3.469586881692521e-04,	-5.000060324127567e-01
4.742838932087412e+00,	2.469099938891154e+00,	-3.003463369873221e-01,	3.238130339013878e-04,	-5.000054745417013e-01
4.743838859670146e+00,	2.468799614251863e+00,	-3.003460242585660e-01,	3.022582022822462e-04,	-5.000049541319586e-01
4.744838787152880e+00,	2.468499289642607e+00,	-3.003457327894813e-01,	2.816089145198930e-04,	-5.000044691066513e-01
4.745838714735615e+00,	2.468198965003316e+00,	-3.003454613877908e-01,	2.618193466332741e-04,	-5.000040174813061e-01
4.746838642218349e+00,	2.467898640394060e+00,	-3.003452089222312e-01,	2.434163943689782e-04,	-5.000035973665177e-01
4.747838569701083e+00,	2.467598315784804e+00,	-3.003449743095417e-01,	2.262079360662028e-04,	-5.000032069609754e-01
4.748838497283818e+00,	2.467297991145514e+00,	-3.003447565167934e-01,	2.096679199894425e-04,	-5.000028445509613e-01
4.749838424766552e+00,	2.466997666536257e+00,	-3.003445545707695e-01,	1.942515118571464e-04,	-5.000025085110139e-01
4.750838352349287e+00,	2.466697341896967e+00,	-3.003443675388310e-01,	1.801336802600417e-04,	-5.000021972864147e-01
4.751838279832021e+00,	2.466397017287711e+00,	-3.003441945326441e-01,	1.662558934185654e-04,	-5.000019094102336e-01
4.752838207314755e+00,	2.466096696996454e+00,	-3.003440347141682e-01,	1.534883303975221e-04,	-5.000016434773421e-01
4.753838134897490e+00,	2.465796376797733e+00,	-3.003438872810557e-01,	1.412758792866953e-04,	-5.000013981582417e-01
4.754838062380224e+00,	2.465496056629047e+00,	-3.003437514795723e-01,	1.301736483583227e-04,	-5.000011721917467e-01
4.755837989862958e+00,	2.465195736460360e+00,	-3.003436265863186e-01,	1.196265293401666e-04,	-5.000009643797975e-01
4.756837917445693e+00,	2.464895416261640e+00,	-3.003435119243498e-01,	1.101896268664859e-04,	-5.000007735890529e-01
4.757837844928427e+00,	2.464595096092953e+00,	-3.003434068452012e-01,	1.007527425826993e-04,	-5.000005987525227e-01
4.758837772511161e+00,	2.464294775894233e+00,	-3.003433107343217e-01,	9.187095565721393e-05,	-5.000004388407433e-01
4.759837699993896e+00,	2.463994455725546e+00,	-3.003432230151800e-01,	8.384121974813752e-05,	-5.000002928904848e-01
4.760837627476630e+00,	2.463694135556860e+00,	-3.003431431458259e-01,	7.619695679750293e-05,	-5.000001600047721e-01
4.761837555059365e+00,	2.463393815358139e+00,	-3.003430705884849e-01,	6.910193405929022e-05,	-5.000000392864148e-01
4.762837482542099e+00,	2.463093495189453e+00,	-3.003430048806492e-01,	6.245003532967530e-05,	-4.999999299666010e-01
4.763837410024833e+00,	2.462793175020766e+00,	-3.003429455377655e-01,	5.634382250718772e-05,	-4.999998312374433e-01
4.764837337607568e+00,	2.462492854822046e+00,	-3.003428921299183e-01,	5.079269976704381e-05,	-4.999997423830783e-01
4.765837265090302e+00,	2.462192534653359e+00,	-3.003428442433204e-01,	4.524158430285752e-05,	-4.999996627209126e-01
4.766837192673036e+00,	2.461892214454639e+00,	-3.003428014925683e-01,	4.024559166282415e-05,	-4.999995916029853e-01
4.767837120155771e+00,	2.461591894285952e+00,	-3.003427635099271e-01,	3.580469274311326e-05,	-4.999995284170632e-01
4.768837047638505e+00,	2.461291574117266e+00,	-3.003427299455977e-01,	3.136379382340237e-05,	-4.999994725870859e-01
4.769836975221240e+00,	2.460991253918545e+00,	-3.003427004789001e-01,	2.747801772784442e-05,	-4.999994235728484e-01
4.770836902703974e+00,	2.460690933749859e+00,	-3.003426748072056e-01,	2.414734990452416e-05,	-4.999993808705117e-01
4.771836830186708e+00,	2.460390613581172e+00,	-3.003426526364300e-01,	2.066518936771899e-05,	-4.999993439984957e-01
4.772836757769443e+00,	2.460090293382452e+00,	-3.003426337028112e-01,	1.748600698192604e-05,	-4.999993125125020e-01
4.773836685252177e+00,	2.459789973213765e+00,	-3.003426177439175e-01,	1.471045834477991e-05,	-4.999992859744696e-01
4.774836612834911e+00,	2.459489653015045e+00,	-3.003426045303238e-01,	1.193489515571855e-05,	-4.999992640070233e-01
4.775836540317646e+00,	2.459189332846358e+00,	-3.003425938324586e-01,	9.646508260630071e-06,	-4.999992462224158e-01
4.776836467800380e+00,	2.458889012677672e+00,	-3.003425854516687e-01,	7.493999873986468e-06,	-4.999992322939078e-01
4.777836395383114e+00,	2.458588692478951e+00,	-3.003425791776195e-01,	5.273563147056848e-06,	-4.999992218736359e-01
4.778836322865849e+00,	2.458288372310265e+00,	-3.003425748364107e-01,	3.608220140449703e-06,	-4.999992146649936e-01
4.779836250448583e+00,	2.457988052111544e+00,	-3.003425722545198e-01,	1.942888047778979e-06,	-4.999992103853984e-01
4.780836177931318e+00,	2.457687731942858e+00,	-3.003425712683713e-01,	2.775523171294481e-07,	-4.999992087625176e-01
4.781836105414052e+00,	2.457387411774171e+00,	-3.003425717322168e-01,	-8.326715033035725e-07,	-4.999992095473867e-01
4.782836032996786e+00,	2.457087091575451e+00,	-3.003425735140221e-01,	-2.497999957995489e-06,	-4.999992125328078e-01
4.783835960479521e+00,	2.456786771406764e+00,	-3.003425764629421e-01,	-3.608234692364931e-06,	-4.999992174550195e-01
4.784835887962255e+00,	2.456486451238078e+00,	-3.003425804795505e-01,	-4.695168172474951e-06,	-4.999992241545361e-01
4.785835815544989e+00,	2.456186131039357e+00,	-3.003425854564065e-01,	-5.273555871099234e-06,	-4.999992324469640e-01
4.786835743027724e+00,	2.455885810870671e+00,	-3.003425912553555e-01,	-6.383779691532254e-06,	-4.999992421141225e-01
4.787835670610458e+00,	2.455585490671950e+00,	-3.003425978165837e-01,	-6.938887963769957e-06,	-4.999992530440704e-01
4.788835598093192e+00,	2.455285170503264e+00,	-3.003426050170502e-01,	-7.494010787922889e-06,	-4.999992650382712e-01
4.789835525575927e+00,	2.454984850334577e+00,	-3.003426128214213e-01,	-8.049119060160592e-06,	-4.999992780378989e-01
4.790835453158661e+00,	2.454684530135857e+00,	-3.003426210775351e-01,	-8.604230970377102e-06,	-4.999992917896223e-01
4.791835380641396e+00,	2.454384209967170e+00,	-3.003426298027169e-01,	-9.159335604635999e-06,	-4.999993063222861e-01
4.792835308124130e+00,	2.454083889798484e+00,	-3.003426388724024e-01,	-9.159342880593613e-06,	-4.999993214221943e-01
4.793835235706864e+00,	2.453783569599763e+00,	-3.003426482077584e-01,	-9.204180969391018e-06,	-4.999993369649213e-01
4.794835163189599e+00,	2.453483249431077e+00,	-3.003426578728964e-01,	-9.714451152831316e-06,	-4.999993530619864e-01
4.795835090772333e+00,	2.453182929232356e+00,	-3.003426676570808e-01,	-1.026955942506902e-05,	-4.999993693577591e-01
4.796835018255067e+00,	2.452882609063670e+00,	-3.003426776591044e-01,	-1.026956306304783e-05,	-4.999993860098954e-01
4.797834945737802e+00,	2.452582288894984e+00,	-3.003426876611281e-01,	-1.026956306304783e-05,	-4.999994026620317e-01
4.798834873320536e+00,	2.452281968696263e+00,	-3.003426976631526e-01,	-1.026955942506902e-05,	-4.999994193141697e-01
4.799834800803271e+00,	2.451981648527576e+00,	-3.003427076651762e-01,	-1.026955942506902e-05,	-4.999994359663061e-01
4.800834728386005e+00,	2.451681328328856e+00,	-3.003427176672008e-01,	-1.026955578709021e-05,	-4.999994526184441e-01
4.801834655868739e+00,	2.451381008160169e+00,	-3.003427276692244e-01,	-1.026955578709021e-05,	-4.999994692705804e-01
4.802834583351474e+00,	2.451080687991483e+00,	-3.003427376712480e-01,	-1.026955578709021e-05,	-4.999994859227168e-01
4.803834510934208e+00,	2.450780367792762e+00,	-3.003427476732726e-01,	-1.026955214911141e-05,	-4.999995025748548e-01
4.804834438416942e+00,	2.450480047624076e+00,	-3.003427576752962e-01,	-1.026956306304783e-05,	-4.999995192269911e-01
4.805834365899677e+00,	2.450179727455390e+00,	-3.003427673738369e-01,	-9.714454790810123e-06,	-4.999995353675543e-01
4.806834293482411e+00,	2.449879407256669e+00,	-3.003427770424607e-01,	-9.714451152831316e-06,	-4.999995514646210e-01
4.807834220965145e+00,	2.449579087087983e+00,	-3.003427865429822e-01,	-9.159339242614806e-06,	-4.999995672755066e-01
4.808834148547880e+00,	2.449278766889262e+00,	-3.003427958782052e-01,	-9.159342880593613e-06,	-4.999995828175021e-01
4.809834076030614e+00,	2.448978446720576e+00,	-3.003428050379185e-01,	-9.159339242614806e-06,	-4.999995980672956e-01
4.810834003513349e+00,	2.448678126551889e+00,	-3.003428140397397e-01,	-9.159335604635999e-06,	-4.999996130542183e-01
4.811833931096083e+00,	2.448377806353168e+00,	-3.003428228001588e-01,	-8.604227332398295e-06,	-4.999996276329246e-01
4.812833858578817e+00,	2.448077486184482e+00,	-3.003428314493235e-01,	-8.604223694419488e-06,	-4.999996420327175e-01
4.813833786061552e+00,	2.447777166015796e+00,	-3.003428397843432e-01,	-8.604220056440681e-06,	-4.999996559094977e-01
4.814833713644286e+00,	2.447476845817075e+00,	-3.003428479734137e-01,	-8.049108146224171e-06,	-4.999996695369790e-01
4.815833641127020e+00,	2.447176525648389e+00,	-3.003428559750325e-01,	-8.049119060160592e-06,	-4.999996828586881e-01
4.816833568709755e+00,	2.446876205449668e+00,	-3.003428636862617e-01,	-7.494007149944082e-06,	-4.999996956906225e-01
4.817833496192489e+00,	2.446575885280982e+00,	-3.003428712415447e-01,	-7.494003511965275e-06,	-4.999997082692374e-01
4.818833423675223e+00,	2.446275565112295e+00,	-3.003428785763621e-01,	-7.493992598028854e-06,	-4.999997204808040e-01
4.819833351257958e+00,	2.445975244913575e+00,	-3.003428856468638e-01,	-6.938898877706379e-06,	-4.999997322460063e-01
4.820833278740692e+00,	2.445674924744888e+00,	-3.003428925591951e-01,	-6.938887963769957e-06,	-4.999997437541856e-01
4.821833206323427e+00,	2.445374604546168e+00,	-3.003428992272114e-01,	-6.938887963769957e-06,	-4.999997548556109e-01
4.822833133806161e+00,	2.445074284377481e+00,	-3.003429056596544e-01,	-6.383779691532254e-06,	-4.999997655585238e-01
4.823833061288895e+00,	2.444773964208795e+00,	-3.003429119489660e-01,	-5.828667781315744e-06,	-4.999997760231409e-01
4.824832988871630e+00,	2.444473644010074e+00,	-3.003429179501808e-01,	-5.828675057273358e-06,	-4.999997860144237e-01
4.825832916354364e+00,	2.444173323841388e+00,	-3.003429237692781e-01,	-5.828667781315744e-06,	-4.999997957025032e-01
4.826832843837098e+00,	2.443873003672701e+00,	-3.003429294370915e-01,	-5.828660505358130e-06,	-4.999998051387138e-01
4.827832771419833e+00,	2.443572683473981e+00,	-3.003429348066827e-01,	-5.273555871099234e-06,	-4.999998140721097e-01
4.828832698902567e+00,	2.443272363305294e+00,	-3.003429400689142e-01,	-5.273548595141619e-06,	-4.999998228330764e-01
4.829832626485302e+00,	2.442972043106574e+00,	-3.003429450699265e-01,	-5.273555871099234e-06,	-4.999998311591454e-01
4.830832553968036e+00,	2.442671722937887e+00,	-3.003429499188320e-01,	-4.718451236840338e-06,	-4.999998392256638e-01
4.831832481450770e+00,	2.442371402769201e+00,	-3.003429545864431e-01,	-4.718447598861530e-06,	-4.999998469966608e-01
4.832832409033505e+00,	2.442071082570480e+00,	-3.003429590420846e-01,	-4.163339326623827e-06,	-4.999998544084431e-01
4.833832336516239e+00,	2.441770762401794e+00,	-3.003429633762948e-01,	-4.163339326623827e-06,	-4.999998616243688e-01
4.834832263998973e+00,	2.441470442233107e+00,	-3.003429674634051e-01,	-4.163332050666213e-06,	-4.999998684289036e-01
